row_id,story,question,answer,summary,story_tokens,summary_tokens,answer_tokens,summ_bucket,story_bucket,task,target_words
5361,"BAGHDAD, Iraq (CNN) -- The U.S. military formally handed authority over Baghdad's ""Green Zone"" to Iraqis on Thursday as new pacts governing the mission of international troops replaced a U.N. mandate. An Iraqi honor guard parades outside the former palace of Saddam Hussein in Baghdad on Thursday. Iraqi troops took over checkpoints around the heavily protected district, formally known as the International Zone, which houses Iraqi government offices and the U.S. Embassy. Saddam Hussein's Republican Palace, which served as U.S. headquarters in Baghdad after the 2003 invasion that ousted Iraq's longtime strongman, was among the facilities handed over in Thursday's ceremony. ""This day is a great day in the history of the Iraqi people,"" Iraqi military spokesman Maj. Gen. Qassim Atta said. Maj. Gen. David Perkins, a U.S. military spokesman, noted the significance of turning over the former Republican Palace.  Watch what goes on in the ""Green Zone"" » ""The palace was handed back to the Iraqi people, significant as symbol of the head of the government and a sign for increased sovereignty,"" he said at a news conference with Atta. Thursday marked the first day of a U.S.-Iraqi pact that allows U.S. forces to remain in the country until 2011, under tighter restrictions. Similar agreements have been signed with other coalition countries that remain in Iraq. A U.N. mandate that authorized international forces in the country expired Wednesday. Perkins said American troops will continue to fight alongside Iraqis -- ""but the Iraqis will be in the lead."" ""When you come up to a checkpoint, the Iraqis will check your identification. They will make the decision if you come in or go out,"" he said. ""We will continue to be there to provide some technical capacity, to provide some mentoring, but you will see less and less American forces and more and more Iraqi forces -- and they will have the majority of the responsibility for making those key decisions which determine the security of the capital."" Iraq's three-member Presidency Council ratified the new pact in December. Under the deal, U.S. troops will withdraw from Iraqi cities and towns by June 30, and all American troops will leave the country by the end of 2011, more than eight years after the U.S.-led invasion that toppled Hussein. The agreement authorizes the ""temporary assistance"" of U.S. forces but severely restricts their role. It requires Iraqi approval for all military operations and gives Iraqi courts the right to try U.S. troops and contractors for ""grave premeditated felonies.""",What year does the pact cover till?,"2011,","U.N. mandate authorizing foreign troop presence expired Wednesday .
New bilateral pact covers U.S. presence until 2011 .
U.S. troops to leave Iraqi cities by end of June .",531,40,2,SHORT,S_STORY,QA,
10083,"WEST POINT, Georgia (CNN) -- A community that seemed on the road to becoming a ghost town has taken a turn toward prosperity despite the recession, thanks to an automaker. A roadside sign in West Point, Georgia, expresses support for Kia's new factory. Korean car manufacturer Kia plans to open a sprawling automobile factory in tiny West Point, Georgia, by the end of the year. The boon has already spurred economic growth -- and just plain excitement -- among residents, said Mayor Drew Ferguson. ""We jokingly call it Kia-ville,"" said Ferguson, a 42-year-old dentist helping to oversee expansion of West Point, population 3,500. The announcement is drawing workers and businesses to the community about 80 miles south of Atlanta. ""The revitalization of the community is touching every aspect,"" Ferguson said. ""We have infrastructure projects, new subdivisions going up, hotel professional services that are all needed to support the massive manufacturing."" The plant, which will make Kia's Sorento sport utility vehicle, has hired 500 workers. By the time the factory opens, Kia hopes to hire 2,000 more. A smattering of Kia supply companies will eventually employ 7,500 additional workers.  Watch the town's excitement about the new factory » ""A lot of people feel that we are the savior for this area, which I hope we will be,"" said Randy Jackson, director of human resources for the manufacturing plant. ""We got 43,013 applications; 75 percent of those applications came from Georgia, and about 20 percent came from our neighboring state of Alabama."" Some of those applications are coming from auto workers around the country, including Detroit, Michigan, Jackson said. Overall, West Point stands to gain 20,000 jobs as a result of the factory during the next five years, Ferguson said. Georgia's 9.7 percent unemployment rate reported in May is about the same as the June national average of 9.5 percent, according to federal statistics. The U.S. Department of Labor reported unemployment in a five-county region including West Point at 8.6 percent. To secure the $1.2 billion Kia plant, state and local officials helped assemble land from a former cattle farm to create a 2,200-acre industrial park. They also locked in about $400 million in tax breaks and other economic incentives. ""We think the investment will pay off big time,"" Ferguson said. ""We're already seeing it. But it's not only in the dollars, but in the hope and opportunity, and the ability to create new jobs."" Ruthann Williams invested her life savings to buy and open the Irish Bred Pub on West Point's Main Street. Now she commutes to work 45 minutes a day from her North Georgia home. ""I came here because of Kia,"" Williams said. ""We jumped in with both feet and have not looked back one time."" 'My little town was gonna die' Plans for the new factory have transformed a community that during the past ten years has been becoming a ghost town. Textile mills that once defined West Point shut down in the 1990s, leaving many out of work. Debbie Williams, co-owner of the popular Roger's Bar-B-Que, was worried her business would go under. ""We'd go downtown and there was nothing there,"" Williams said. ""I thought my little town was gonna die."" Margaret McManus was laid off last year when the textile mill she worked for closed. The 52-year-old went back to school to study information technology. In April she landed a job as a trainer with Daehan Solutions Georgia, a parts supplier for Kia. McManus said she didn't think in a million years she'd be making car parts. ""The job that I used to do for a long time, we thought we'd retire there,"" McManus said. ""It feels good to go to work everyday and have something to do."" The signs of transformation in West Point are everywhere. There's new construction, including the city's first new",Where are some of the job applications for the new plant coming from?,"Georgia,","Mayor: West Point, Georgia, could get 20,000 jobs resulting from Kia car plant .
Before Kia announcement, business owner thought town was ""gonna die""
News spurs construction of West Point's first new subdivision in 25 years .
Auto workers from Detroit, elsewhere applying for jobs at plant, mayor says .",827,68,2,LONG,L_STORY,SUMM_LONG,45.0
760,"(CNN) -- A Massachusetts grand jury has indicted a 98-year-old woman, accused of strangling her 100-year-old nursing-home roommate, on a second-degree murder charge. 

Prosecutors say Laura Lundquist killed centenarian Elizabeth Barrow, a resident of Brandon Woods Nursing Home in Dartmouth, after the two women had an argument over a table Lundquist had placed at the foot of Barrow's bed. 

Barrow was found dead September 24 with a plastic shopping bag tied loosely around her head, according the Bristol County district attorney's office. An autopsy indicated Barrow had been strangled. 

Barrow complained that the table obstructed her path to the bathroom, authorities said. When a nurse's aide moved it, Lundquist punched the aide and grumbled that her roommate ""might as well have the whole room,"" prosecutors said. 

District Attorney C. Samuel Sutter said Barrow repeatedly complained that Lundquist was making her life ""a living hell"" in the weeks leading up to the woman's death, and that Lundquist remarked that she would outlive her roommate. 

A nursing home spokesman said the facility twice presented Barrow with the chance to change either rooms or roommates, but she declined each time. He compared the pair to ""sisters,"" saying they took ""daily walks together ... ate lunch together every day, and were heard at night saying, 'Good night, I love you,' to each other."" 

Lundquist's attorney, Carl Levin, contends his client was not involved in Barrow's death, saying, ""We maintain her innocence."" 

A superior court judge granted a motion to send Lundquist to a state hospital for a competency evaluation. An arraignment will be held only if Lundquist is found competent to stand trial.",What was placed at the foot of Barrow's bed that caused an argument,table,"Prosecutors say Laura Lundquist, 98, strangled Elizabeth Barrow, 100 .
The two allegedly argued about a table Lundquist had placed at the foot of Barrow's bed .
Nursing home spokesman: Barrow declined offers to change rooms or roommates .
Spokesman: The two women were like ""sisters,"" took daily walks together .",378,74,1,LONG,S_STORY,SUMM_LONG,45.0
2562,"(CNN) -- It will take NATO-led military forces ""another 25 to 30 days to secure that which needs to be secured"" in Afghanistan's Helmand province, and a further three months after that to be sure insurgents are being kept out of the area, British Maj. Gen. Nick Carter said Thursday. 

But Operation Moshtarak has reached ""the end of the beginning,"" he said in a briefing from Afghanistan broadcast by the Pentagon Channel. ""The insurgent was entirely dislocated within 24 hours"" of the insertion of troops by helicopter, he said. 

The Nad Ali district is ""broadly secure,"" he said, but there is still Taliban resistance in Marjah. 

""It will be some days before we can be completely confident that Marjah is secure,"" he said. 

Ten civilians were killed on the second day of the operation, he said. Reports at the time said 12 were killed. 

More coverage on Afghanistan Crossroads blog",how much need wait to be sure?,a further three months,"NATO troops need 25-30 days to secure areas in Helmand province, UK general says .
Three more months needed to be sure insurgents stay out, says Maj. Gen. Nick Carter .
But Afghan offensive has reached ""end of the beginning,"" he says .",203,55,4,SHORT,S_STORY,SUMM_SHORT,32.0
1786,"(CNN) -- Cuba is more than a thousand miles from my home in New York, but it's a place close to my heart. Steve Kastenbaum talks with Salomon Leyderman outside the Adath Israel synagogue in Havana, Cuba. I went to Cuba to report on a country that appears to be on the cusp of a new era. My focus was the future of U.S.-Cuban relations and the reforms under Cuban leader Raúl Castro. But a vague notion of exploring my family history in Cuba resulted in the most memorable story of the entire journey. More than 15,000 Jews were living in Cuba in the 1940s and '50s. Today, there are about 1,500. My grandmother, the daughter of Russian immigrants, was born in Havana, and my grandfather came to Cuba when he was just 3 years old. His family left Germany in the 1920s. To me, they were as much Cuban as they were Jewish.  Watch how everyday life has changed for Cubans » My grandparents left Cuba in the late '40s so that their children would be born in the United States. The last members of my family to leave Cuba did so post-revolution, in the 1960s. I was eager to see what had become of the places they left behind.  Slideshow: Learn more about the Jewish population in Cuba » When Castro lifted restrictions on religion in the mid-'90s, the once-dilapidated building that houses congregation El Patronato came back to life. Today, it's a thriving center for the local Jewish community. When I arrived, the children's summer program was in full swing. A few dozen boys and girls were laughing and playing as they waited for lunch to be served. I wasn't prepared for the wave of emotions that overcame me. Had things been different, I could have been just like them.  Slideshow: Experience more of Kastenbaum's explorations of Cuba » My next stop took me to Habana Viejo. Jewish life in Cuba has its roots in Old Havana, where my great-grandparents settled. I walked the streets where they lived and stopped in at the only remaining kosher butcher in town. I passed the building that once housed the local synagogue where my grandparents were wed.  Watch efforts to restore parts of Havana » The current home of Adath Israel is a few blocks away. At the front door, Salomon Leyderman introduced himself to me as the oldest Jew in Cuba. He's 86. I took out some old family photos, and Salomon immediately recognized my great-grandfather, Salomon Sher. He shouted out in Spanish, ""they were tailors!"" I couldn't believe my ears. This 86-year-old man told me how my great-grandfather was highly regarded in the community, how he belonged to many social organizations and how after the revolution, he made it possible for many Cuban Jews to leave the island and join him in Miami, Florida. As he looked at a family portrait, Salomon began to cry. He recognized Luis Sher, my grandmother's brother. He said Luis gave him as a gift a suit to wear at his bar mitzvah, the Jewish ceremony marking a boy's transition into manhood. It took place more than 70 years ago, but he recalled the details as if it happened yesterday. Tears were flowing down my cheeks, too. The following day, I called my father in New York and handed the cell phone to the oldest Jew in Cuba. This time there were no tears, just laughter. After the call, Salomon looked at my sneakers and said they're good shoes. He told me he's a European size 42, and I should bring him a pair when I return. He then asked me to send him a card on Hanukkah and smiled. Steve Kastenbaum is a New York correspondent for CNN Radio.",what heritage did the correspondent explore?,Cuba,"A CNN Radio correspondent explores his Jewish heritage in Cuba .
His grandparents left Cuba in the late 1940s .
An 86-year-old Jewish man remembered correspondent's family .",795,36,2,SHORT,L_STORY,SUMM_SHORT,32.0
8657,"New York (CNN) -- When Alec Baldwin closed out the Academy Awards on Sunday night by slapping director Kathryn Bigelow squarely on the backside, that pretty much said it all. 

It was Ladies' Night in a Boys' Town. 

Yes, the opening routine by Baldwin and Steve Martin was very funny; there was sincerity and genuine gratitude from many of the winners; despite weird digressions into arcane areas like sound recording, the program moved briskly enough. 

But did the orchestra need to follow Bigelow's win of her long-deserved best director prize, for ""The Hurt Locker,"" by playing the old Helen Reddy song ""I Am Woman""? 

When Zoe Saldana and Carey Mulligan arrived on stage to present the Best Original Song award, did they have to be intro-ed with ""Thank Heaven For Little Girls""? 

And in addition to being groped by Baldwin, did Bigelow have to be so muscled-in-on by her fellow producers when she was picking up the best picture award for her film, ""The Hurt Locker""? 

'The Hurt Locker' wins six Oscars 

Maybe that wacky Elinor Burkett had a point: The producer of ""Music by Prudence"" -- which had just won the Oscar for best documentary short -- barreled on stage, saying ""Let the woman speak!"" and commandeering the mike from her director, Roger Ross Williams. 

She provided a classic moment of Oscar craziness and the one instance of spontaneity in an evening when all the big favorites won all the big prizes. Burkett seemed boorish, sure. But that doesn't necessarily make her wrong. 

The Academy of Motion Picture Arts and Sciences certainly faced a dilemma this year: Vote for the future, or make up for the past. 

Years from now, it will probably look profoundly shortsighted that ""Avatar,"" one of the biggest movies ever -- and, more importantly, the one that indicates where movies are going -- didn't win the top prize when Hollywood had a chance to bestow it. 

Instead, the Oscars gave their most coveted awards to a small indie film about an unpopular war and a director whose sex had never before been honored with a best director prize. 

What helped make it all so complicated was not that there's been a long, long history of overlooked genius female directors that the Oscars had to atone for. 

The sin at stake was -- and is -- that women simply have never been given an equal chance to direct. 

Predictably, Bigelow didn't have to be as good as the boys, she had to be better. And she was. 

But earning your Oscars and actually getting them are two different things. Fortunately for Bigelow, she had history on her side last night. 

James Cameron didn't. 

The billions being made by ""Avatar"" will probably be some consolation, but neither he nor his movie are warm and fuzzy, which is what the Academy voters like. 

In fact, the big-hearted, sentimental acceptance by best actor Jeff Bridges (""Crazy Heart""), and the rather elegant, funny remarks by best actress Sandra Bullock (""The Blind Side""), are exactly what we all want Oscar night to be. 

That, and a few good jokes, which is what Martin and Baldwin provided, arriving on stage after a musical extravaganza starring Neil Patrick Harris that seemed ready to recall the bad old days of producer Alan Carr and the notorious Rob Lowe/Snow White musical overture of 1989. 

Looking back on Oscar's 'train wreck' 

Nothing so ghastly reared its ugly head last night, although there were a few moments of bad choices, bad manners and a strategy that was, at best, elusive. 

For all the changing characters and categories on Oscar-watchers' betting pool ballots, there are certain things we bet on no matter what: one, that the show will be interminable; two, that it will last at least until midnight (ET) no matter how they try to contain it; and, three, that there will be moments in the show",John Anderson said the Oscar's had to atone for what,long history of overlooked genius female directors,"Oscar had to atone for history of overlooked female directors, says critic John Anderson .
Steve Martin, Alec Baldwin were the funniest Oscar hosts ever, says critic .
Anderson: It will look profoundly shortsighted that ""Avatar"" didn't win best picture .
Salute to the late director John Hughes was ""overlong,"" critic says .",890,72,7,LONG,L_STORY,SUMM_LONG,45.0
3752,"(CNN) -- The Rev. Billy Graham, the 88-year-old legendary Christian evangelist, was hospitalized in North Carolina early Saturday for evaluation and treatment of intestinal bleeding. Evangelist Billy Graham speaks at the Billy Graham Library dedication on May 31, 2007, in Charlotte, North Carolina. He was admitted to the Mission Health and Hospitals in Asheville, North Carolina, near his home in Montreat, and is listed in fair condition, a hospital spokesman said in a written statement. ""Mr. Graham's physicians said the illness does not appear to be life-threatening, as Mr. Graham's condition had stabilized over the hours following admission and treatment. ""An upper endoscopy and a bleeding scan showed no areas of bleeding in the gastrointestinal tract. The physicians say the bleeding may have come from diverticuli, small pouches that can form in the lower intestine. These may become irritated and bleed. A diverticular bleed often begins suddenly and may stop on its own."" Graham's wife, Ruth Bell Graham, died in June. E-mail to a friend",who is in fair condition?,"Rev. Billy Graham,","Christian evangelist Graham, 88, in fair condition .
Admitted to Mission Health and Hospitals in Asheville, North Carolina .
Physicians say the bleeding may be diverticulitis .",216,39,5,SHORT,S_STORY,SUMM_SHORT,32.0
8517,"NEW YORK (CNN) -- With the weekend arriving and a long day finally over, 8-year-old Cherrie Mahan stepped off her yellow school bus on a chilly Friday around 4 p.m. Cherrie Mahan's third-grade school photo was used on her missing child flyers. The bus stop was about 100 yards from her home in rural Winfield Township in western Pennsylvania. But Cherrie did not make it to the hilltop trailer she lived in with her parents. She was never seen again. Investigators say her disappearance after the four mile ride home from elementary school on February 22, 1985, remains a mystery. ""It's like a black hole opened up and she fell in,'' said Cherrie's mother, Janice McKinney. She recalled that she and Cherrie's stepfather, Leroy, could hear the bus pulling up that day. Soon after Cherrie did not arrive, he went to the stop to look for her. ''He came flying back up because she wasn't there,'' McKinney said.  Watch what the girl's mom has to say » Cherrie, an only child, would soon be celebrating her 33rd birthday, but in the minds of many, she will always remain a missing girl. ""People still talk about it,'' said Trooper Frank Jendesky, the lead detective working on the case for the Pennsylvania State Police for the past 15 years. The driver and children riding the bus remember Cherrie getting off the bus with a few other students who lived nearby. One lingering detail has baffled investigators for years -- reports that a 1976 model van was following the school bus. The van, according to students, had a distinctive painted mural of a snow-capped mountain and skier wearing red and yellow clothes coming down the mountain. Despite many efforts, the van was never found and it remains unclear whether it holds a link to the puzzle. ''By now it's probably in a junkyard or somewhere,'' said Jendesky, who considers the case a kidnapping or abduction -- rather than a homicide -- because a body was not found. ""It's the not knowing that kills you,'' McKinney said. ''Every day you wonder and you look at some girl who's 33 and you wonder, 'Is that her?' I look at little kids and wonder, 'Is that my grandchild?' '' Over the years, police conducted hundreds of interviews and cleared several persons of interest, while the case file grew to more than 4,000 pages. Among his biggest frustrations, Jendesky said: ""The time lapse and a lot of the calls I've gotten over the years really had no relevance to the case.'' In the days before Amber Alerts and greater public awareness of crimes against children, McKinney said it took time before word of her daughter's disappearance became widespread. McKinney said Cherrie's case was included as a public service insert in a direct mail advertising campaign, one of the first times that approach was taken. Cherrie was especially close with McKinney's parents. She described how the girl would lovingly mimic her grandfather's daily morning walk in the garden with his hands cupped behind his back. Hanging in McKinney's dining room is a picture Cherrie drew of a rainbow, trees, birds and clouds. It says ""Mom and Dad."" ""I have more memories of my daughter than most people get in a lifetime,'' McKinney said, remembering that Cherrie loved the children's character Strawberry Shortcake, enjoyed spelling and wanted to be an elementary schoolteacher. The day Cherrie went missing she was bringing home annual school pictures. That photo and the girl who never made it home with it became known to many on missing posters distributed across the nation. ""She was one heck of a special kid,'' McKinney said. ""And there's somebody out there that knows. And I hope that someday they have a conscience and they'll let us know. Because that's all I pray for, is to have an answer.'' Anyone with information on",What year did the third-grader disappear?,"1985,","Third-grader disappeared in February 1985 .
Police looked for, but never found van with mural of skier .
Cherrie Mahan's missing person flyer was one of first sent by direct mail .
Know something? Call the Pennsylvania State Police at (724) 284-8100 .",813,62,2,LONG,L_STORY,QA,
474,"(CNN)  -- Tenants of apartments in Pacifica, California, were under evacuation Thursday after erosion  threatened the cliff on which their building sits, a city official said. Authorities have been watching the seaside building for years and were waiting for the erosion to reach a 12-foot safety zone behind it, said Doug Rider, a building official for Pacifica. The problem has reached that zone, he said, so officials notified the building's management and tenants began evacuating. The building is stable, so tenants are able to remove belongings from the apartments, Rider said. Police, fire and other local authorities are assisting residents, along with the city's Building Department, he said. All residents of the 12-unit building must be out by 5 p.m. PT Thursday, he told CNN affiliate KGO-TV in San Francisco, California. KGO reported a large chunk of land fell from the cliff into the Pacific Ocean about 5:30 a.m. PT Thursday. Two nearby buildings also face questions about their structural reliability but are not being evacuated, the station reported. Pacifica is about 15 miles southwest of San Francisco. CNN's Sara Pratley contributed to this report.",Into what ocean did the land fall?,Pacific,"Residents of 12-unit building must be out by Thursday afternoon, CNN affiliate reports .
Chunk of land fell from cliff into Pacific Ocean earlier, TV station says .
Building is on seaside cliff in Pacifica, California, near San Francisco .",241,51,1,SHORT,S_STORY,SUMM_SHORT,32.0
10269,"Washington (CNN) -- State visits to the White House are full of show and symbolism, and Tuesday's visit by Indian Prime Minister Manmohan Singh is no exception. But Singh's visit, the first state visit hosted by the Obama administration, reflects India's growing political and economic importance to the United States and the deepening partnership between Washington and New Delhi. The 2005 civil nuclear cooperation deal between the two countries symbolized a new status in U.S.-India relations. But that deal, yet to be ratified by the Indian parliament, was not in a vacuum. The Bush administration followed that up with agreements for increased cooperation on security, science and technology and education. Singh's visit this week will build on that, with announcements expected on a range of areas from the economy and defense to climate change and energy. India is a fellow democracy, and there is a strong Indian-American community in the U.S. So as it rises to power, India is a natural U.S. ally. On every big global issue today -- from the economy to climate change to fighting terrorism and curbing nuclear proliferation -- Washington needs New Delhi's cooperation. India is one of the biggest donors in Afghanistan, with $1.2 billion in aid. Although this has been met with suspicion in Pakistan, it has helped the United States, sharing some of the burden of stabilizing Afghanistan and providing civilian support. India is also considered a critical U.S. partner in dealing with other instability in the region, in places like Bangladesh and Sri Lanka. Even as the U.S. deepens its cooperation with China on global issues, both Singh's government and the Obama administration want to manage China's meteoric rise. Strong U.S.-India ties help both countries ensure that the ""Asian century"" is not merely the ""Chinese century."" India has also become a major trading partner with the U.S., with $61 billion in trade in 2007. The U.S. is India's second-largest trading partner. And India is a major exporter of technology software and services to the U.S., and that's expected to increase as India strengthens its role as a global leader in technology. The relationship is not without its irritants, however, the biggest one being India's nuclear neighbor, Pakistan. India believes the U.S. has failed to curb Islamabad's backing of anti-India extremists based in Pakistan, and tensions between India and Pakistan remain high, especially with Pakistan's slow progress on the investigation into last year's Mumbai attack that killed 166 people. Before coming to Washington, Singh said that Pakistani objectives in Afghanistan aren't necessarily those of the U.S. Pakistan has long seen instability in Afghanistan as critical to its war strategy against India. India is also nervous about a possible integration of some Taliban into power in Afghanistan. Climate change is another point of friction. The U.S. wants India, one of world's the largest emitters of greenhouse gases, to accept limits on its carbon emissions. India maintains it is still a developing country and wants developed nations, like the U.S., to assume the lion's share of burden in dealing with climate change. Another potential difference looms over Iran. India has been careful not to support Iran's government, but if U.S. diplomacy with Iran fails, it remains to be seen if New Delhi will support tougher sanctions if the U.S. decides to go that route. As India's economy grows, so will its capability to be one of the U.S.' great partners. But as its international position strengthens, New Delhi's interests may not always be aligned with Washington's. Obama must work to convince India that the U.S. sees it as an important ally and that its rise to power is in the U.S.' strategic interest. The symbolism of giving Singh the administration's first state visit will be a good start.",Who visited the U.S.?,Indian Prime Minister Manmohan Singh,"Visit by Indian PM reflects India's growing political, economic importance to the U.S.
Visit will build on deals for unity on security, nuclear, science, technology, education issues .
U.S. wants good relations with India as it seeks stability, influence in Asia .
Nations' frictions include relations with Pakistan, climate change legislation .",782,72,7,LONG,L_STORY,SUMM_LONG,45.0
3997,"(CNN) -- The mayor of Gary, Indiana, and Michael Jackson's father, Joe, on Wednesday will announce ""a major move forward"" to bring a museum and performance arts center bearing the singer's name to the city. 

Mayor Rudy Clay has said the project has the potential to bring 500,000 to 750,000 visitors to Gary and an annual income of $100 million to $150 million dollars to the community. 

In addition, the Jackson Family Museum and a Michael Jackson Performing Arts Center will generate hundreds of construction jobs and thousands of full-time jobs for the community when the project is completed, the mayor said in a press release. 

Joe and Katherine Jackson started their large family in a two-bedroom house in a working-class neighborhood in Gary. All 10 Jackson children were born in Gary between 1950 and 1966, including one who was stillborn. 

The Jacksons moved from Gary to Los Angeles, California, in 1971 amid the success of the Jackson 5 group, which featured Michael Jackson and four older brothers. 

Their home at 2300 Jackson Street is still a shrine for the occasional tourist. 

Jackson died on June 25, 2009.",Who were born in Gary,All 10 Jackson children,"Joe Jackson and Gary, Indiana, mayor pushing for Jackson tourist site .
Idea calls for museum and performing arts center .
Michael Jackson and siblings were born in Gary, moved to Los Angeles .",248,40,4,SHORT,S_STORY,QA,
1050,"(CNN) -- A powerful and dangerous Bering Sea storm prepared to slam Alaska's west coast late Tuesday, bringing a brutal mix of high seas, blizzard conditions and strong winds, the National Weather Service said. 

Sustained winds in some areas are expected to reach up to hurricane-force levels of 75 and 80 miles per hour, with higher gusts possible, meteorologist Stephen Kearney told CNN. 

Nome, with a population of about 3,700, will endure sea levels 7 to 8 feet above normal, with occasional 10-foot waves, he said. 

Chip Leeper, incident commander with the Nome government, said people in low-lying areas and on the edges of a sea wall are being advised to seek shelter elsewhere. There were no mandatory evacuations late Tuesday. 

While the town was taking the matter seriously, residents were taking things in stride. 

""Most people are a hardy lot,"" Leeper told CNN. ""We don't scare easy."" 

Forecasters said the storm would cross the Chukotsk Peninsula and take a northwestern track into the Chukchi Sea on Wednesday. 

Widespread flooding and severe beach erosion are expected in several areas, including Norton Sound. 

While fall storms happen, this one has officials particularly concerned because of the anticipated coastal flooding. Usually, the less-populated Aleutian Islands to the south are most affected. 

The U.S. Coast Guard said it had moved helicopters into positions to assist. 

""We are prestaging helicopters from Air Station Kodiak to parts of Western Alaska in response to severe weather advisories, including hurricane force winds and high seas that are forecast all along the west coast of Alaska,"" said Capt. Daniel Travers, Coast Guard District 17 chief of incident management. 

A 143-foot fishing trawler, Rebecca Irene, had lost an engine in the Bering Sea and Coast Guard crews were preparing to remove non-essential personnel, the Coast Guard said in a statement 

The mayor of Point Hope, an Inupait village, told CNN Fairbanks affiliate KTVF the community was prepared. 

Mayor Steve Oomittuck said, if necessary, everyone in the village of about 700 will go to the school, which sits on higher ground.",What tracks major storm in Bering Sea?,National Weather Service,"National Weather Service tracks major storm in Bering Sea .
U.S. Coast Guard makes preparations .
Business district of Nome largely protected by sea wall .",487,33,3,SHORT,S_STORY,QA,
7744,"London, England (CNN) -- If the location is anything to go by, then the omens are promising. Denmark's capital city, Copenhagen -- host to the U.N. climate summit which starts today -- is already one of the greenest cities in Europe. With over 300 kilometers of cycle lanes it is estimated that around 40 percent of the 1.2 population travel to work on a bicycle. And visitors to the city are encouraged to join in by making use of the network of city bikes for a deposit of just 20 DKK ($4). The influence of two wheels has extended into Yuletide this year, as cyclists in City Hall Square are generating the electricity powering the lights on the Christmas tree. It's just one of hundreds of activities and events which Copenhageners have organized to coincide with the 11-day U.N. summit taking place at the Bella Center in the Orestad district in the southeast of the city. The opening of the summit marks the end of an exhaustive planning period by the city. Preparations at the Bella Center began two years ago. The finishing touches began eight weeks ago. ""It is, by far, the largest conference we have ever held and the largest political conference in Europe,"" the Bella Center press manager, Lars Lemche told CNN. ""If numbers continue to grow, it will be the biggest political meeting the U.N. has ever held,"" he said. The center has hosted big events before -- a European Union summit in 2002 and the 2006 MTV European Music Awards -- but the U.N. summit makes them look like a tea party. ""A conference is 36 hours. This is 11 days,"" Lemche said. The Bella Center has had to extend its floor space to 77,000 square meters -- the size of 11 football pitches -- to accommodate all delegates and 1000 staff will be on hand throughout. Numbers are expected to peak at around 18,000 in the second week when 100 heads of state arrive for the high-level political negotiations. This Herculean effort of planning is being backed up by a raft of green initiatives. Outside the conference center solar-powered streetlights are helping light the car parks. A wind turbine is helping power the lights indoors. Inside the conference center delegates will eat from a menu that is 65 percent organic and drink water that has come out of a tap rather than a bottle. Pens provided will be made from recycled plastic, and even the carpets are biodegradable. In a bid to offset the considerable carbon dioxide emissions - estimated to be 40,000 tons -- generated by the summit, organizers are funding the replacement of polluting brick factories in Dhaka, Bangladesh with 20 new efficient ones. Despite the disruption, Copenhageners have gone about their daily business as usual. Jason Heppenstall, Editor of The Copenhagen Post, a weekly English language newspaper told CNN: ""There hasn't been much of a build up until the last few days. Until about two weeks ago it's not been talked about a lot in the press and maybe a month ago half the people in Denmark didn't know there was going to be a conference,"" he told CNN. People are starting to notice changes now, and the mood among Copenhageners is positive, apart from the locals living near the Bella Center and whose lives have been disrupted by all the security arrangements, Heppenstall said. The concrete barriers and the perimeter fence erected to protect the Bella Center have been one of the more obvious signs of security in the city. And now that the conference has started, 6000 officers will be on duty during the conference. Niels-Otto Fisker, communications advisor to the Danish national police commissioner, told CNN: ""It is the single greatest operation that the Danish police have undertaken. Police are being drafted in from all over the country, and shifts are being extended from eight to 12-16 hours."" In all, the security operations are costing the Danish government an estimated $122 million. Last week, police unveiled a 22-ton vehicle armed with a water canon which will be used if trouble flares during the conference. The only confrontations in",What is one of the greenest cities in Europe?,"capital city, Copenhagen","Danish capital, Copenhagen, one of the greenest cities in Europe .
U.N. climate summit is biggest political event Denmark has hosted .
Copenhagen aims to be carbon neutral by 2025 .",830,43,4,SHORT,L_STORY,SUMM_SHORT,32.0
