row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
6609,SUMM_LONG,S_STORY,LONG,337,62,3,"JERUSALEM (CNN) -- Pope Benedict XVI visited Jerusalem's holiest sites Tuesday, touring areas sacred to Muslims, Jews and Christians and stressing the common threads of the three faiths. Pope Benedict XVI prays at the Old City's Western Wall, also known as the Wailing Wall. After visiting the Dome of the Rock, an Islamic shrine, the pontiff prayed at the Old City's Western Wall. Also known as the Wailing Wall, it was once part of Judaism's Second Temple, which was destroyed. Later, the pope was scheduled to celebrate Mass at Gethsemane, the site where the Bible says Jesus prayed to God for guidance the night before his crucifixion. ""The Dome of the Rock draws our hearts and minds to reflect upon the mystery of creation and the faith of Abraham. Here the paths of the world's three great monotheistic religions meet, reminding us what they share in common,"" the pope said at the Islamic shrine after a meeting with the grand mufti of Jerusalem, the city's top Muslim religious leader. ""Each believes in one God, creator and ruler of all. Each recognizes Abraham as a forefather, a man of faith upon whom God bestowed a special blessing,"" the pontiff said. Muslims believe that the Dome of the Rock is where the Prophet Muhammad ascended to heaven, while Jews believe that it is where Abraham prepared to sacrifice Isaac. A short distance away in the Old City is the Church of the Holy Sepulcher, believed to be located on the site where Jesus was crucified and buried. The visit took place under extremely tight security. Security personnel with machine guns could be seen across the Temple Mount.",Who visited there?,Pope Benedict XVI,"Visits Dome of the Rock, an Islamic shrine, before meeting city's top Muslim leader .
In Islam Dome of the Rock is where Prophet Muhammad ascended to heaven .
Pope: ""Here the paths of the world's three great monotheistic religions meet""
Visit takes place under extremely tight security .",45
1322,SUMM_LONG,S_STORY,LONG,634,71,8,"(CNN) -- An Egyptian court on Thursday confirmed the death sentences of a business tycoon and a former police officer convicted of killing rising Lebanese pop star Suzanne Tamim. Hisham Talaat Moustafa, a real estate mogul, has been found guilty of Suzanne Tamim's murder. In a case that has captivated Egypt and the region because of the fame of the victim and one of the defendants, a judge sentenced to death real estate mogul Hisham Talaat Moustafa and former officer Muhsen el Sukkari last month. Tamim's body was found stabbed, with her throat slit, in her apartment in the United Arab Emirates in July 2008. The court's latest decision came after a review of the sentence by Egypt's grand mufti, the country's highest religious official. Because the two men were sentenced under Islamic law, it is widely expected they will be hanged. The court usually seeks to get the Mufti's ""advice only on any death sentence, according to the law,"" a legal source in Cairo told CNN. ""However, the Mufti's advice to the court is not binding at all,"" added the source, who asked not to be named. ""Even if the Mufti was against the death sentence, that will not have any effect on the judge's decision, who will have the final say,"" the source said. Since his 2003 appointment as grand mufti, Sheikh Ali Gomaa has received about 480 cases from the court that included death sentences. He supported the judge's decision in 478 and opposed twice, but the rule was implemented according to the court conviction. Moustafa's lawyer previously told reporters that he would appeal the conviction, saying there was ""a 1 million percent guarantee"" the sentence would be overturned. Prosecutors alleged Moustafa, a parliament member for the ruling National Democratic Party, paid el Sukkari $2 million to kill Tamim. During the trial, Moustafa's lawyer told CNN his client loved the singer but could not take Tamim as a second wife because his family objected. Polygamy is legal in Egypt, and it's not unusual for men such as Moustafa, a married father of three, to take on additional wives. Prosecutors have said Tamim's death was a ""means of taking revenge"" but have not elaborated. Moustafa and el Sukkari claim the prosecution's evidence could have been fabricated or tampered with by UAE authorities and should not be used against them. Although Tamim was killed in the UAE, the Egyptian judiciary tried the case in Cairo because the accused were arrested in Egypt. After Moustafa's arrest in September, Egyptian authorities indicted him, stripped him of his parliamentary immunity and jailed him pending trial. He also resigned as chairman of Talaat Moustafa Group -- a conglomerate with construction and real estate arms that was founded by his father, Talaat Moustafa. Moustafa's brother, Tarek Talaat Moustafa, now chairs the company. CNN.com Arabic's Mahmoud Gharib contributed to this story.",where was the body found,in her apartment in the United Arab Emirates,"Egyptian mogul and ex-police officer guilty of Lebanese singer Tamim's murder .
Her body was found in apartment in United Arab Emirates .
Prosecutors alleged Moustafa paid ex-officer el Sukkari $2M to kill Tamim .
Moustafa, el Sukkari say prosecution's evidence could have been made up .",45
7612,SUMM_LONG,S_STORY,LONG,395,62,8,"LOS ANGELES, California (CNN) -- The first official indication that a family service for Michael Jackson will be held at Forest Lawn Cemetery came from a Los Angeles police official Sunday. A memorial poster for Michael Jackson is displayed outside Staples Center in Los Angeles on Sunday. Forest Lawn officials were working with the Jackson family on their plans, which were part of ""a package"" of events Tuesday, said Jim McDonnell, assistant chief of staff of the Los Angeles Police Department. His comments, however, did not answer questions about where or when Jackson would be buried. While there are five Forest Lawn cemeteries in the Los Angeles area, a long line of media trucks and crews have been parked at the gate of the Hollywood Hills facility for several days in anticipation of Jackson's possible interment there. The family of the singer, who died June 25, has given no public statement on the planning. However, brother Jermaine Jackson told CNN on Thursday that a private service would be held Tuesday morning. A public memorial for Michael Jackson at the Staples Center in Los Angeles is set to start at 10 a.m. PT Tuesday. McDonnell said police do not expect a Jackson motorcade to take place on Tuesday. An official with AEG Live, the concert promoter handling the public memorial plans, said there would be no funeral processional. About 1.6 million fans registered for a chance at fewer than 9,000 pairs of tickets to the memorial service, organizers said. Registration ended at 6 p.m. Saturday. The 8,750 registrants picked in a random drawing were to receive an e-mail Sunday after 11 a.m. PT, AEG Live said. Tickets will be handed to the winning registrants Monday outside the Staples Center, said Tim Leiweke, president of AEG Live. Ticketholders will also have wristbands to match their tickets, a precaution against people ""trying to take advantage"" of the system, he said.",What is still not pubilcly known?,where or when Jackson would be buried.,"L.A. police: Cemetery officials working with singer's family for private service .
When, where Michael Jackson will be buried are still not publicly known .
One of Jackson's brothers has said private service will be held Tuesday .
Public memorial to be held at Staples Center in Los Angeles on Tuesday .",45
8299,SUMM_LONG,S_STORY,LONG,496,70,5,"NEW YORK (CNN)  -- Lillo Brancato Jr., an actor who appeared in ""The Sopranos,"" was acquitted of the 2005 killing an off-duty New York City police officer but found guilty of attempted burglary.

Lillo Brancato Jr. appeared on ""The Sopranos"" and played alongside Robert De Niro in ""A Bronx Tale.""

Brancato, 32, was also acquitted of two counts of burglary, but could face three to 15 years in prison on the attempted burglary charge. He has already served three years, according to his attorney, Joseph Tacopina.

Police officer Daniel Enchautegui, 28, was killed trying to break up a burglary attempt at his neighbor's house in the Bronx in December 2005.

During the trial, Brancato said there was not a break-in. Brancato said he knew the owner of the home, and that he and friend Steven Armento, 51, were drinking at a strip club when they decided to go hunt for valium.

Brancato told the jury that the owner, a Vietnam veteran, gave him permission to come to his house and take painkillers or other pills whenever he wanted.

Brancato admitted to breaking a window at the home, but said it was strictly because he was going through intense heroin withdrawal that night and he said he was trying to wake up his friend to get the drugs.

When Brancato and Armento entered the home, the next door neighbor -- Enchautegui -- came outside to investigate.

That's when prosecutors said Armento shot the officer through the heart with his .357 Magnum.

Armento was sentenced to life in prison without the possibility of parole in November. The jury in that trial took less than six hours to convict Armento.

Enchautegui was shot in the chest by Armento when he interrupted the alleged robbery, but managed to shoot both suspects multiple times before dying.

""This jury spoke loud and clear, that Lillo had nothing to do with the murder of this police officer,"" Tacopina said.

Brancato appeared on six episodes of the hit HBO series ""The Sopranos"" as a wannabe mobster in 2000. As a teen, Brancato starred alongside actor Robert De Niro in ""A Bronx Tale.""",What prison term does he now face?,three to 15 years in,"Lillo Brancato Jr. played a wannabe mobster on ""The Sopranos""
Brancato faces up to 15 years for attempted burglary conviction .
Actor said homeowner allowed him to come and get drugs when needed .
As a teen, Brancato starred alongside actor Robert De Niro in ""A Bronx Tale""",45
6611,SUMM_LONG,S_STORY,LONG,615,69,5,"JERUSALEM (CNN) -- Some Israeli archaeologists are having a particularly happy Hanukkah, thanks in part to a British volunteer who took time off from her job to work on a dig. Archaeologists found a hoard of gold coins from the 7th century in Jerusalem on Sunday. The Israel Antiquities Authority reported a thrilling find Sunday -- the discovery of 264 ancient gold coins in Jerusalem National Park. The coins were minted during the early 7th century. ""This is one of the largest and most impressive coin hoards ever discovered in Jerusalem -- certainly the largest and most important of its period,"" said Doron Ben-Ami and Yana Tchekhanovets, who are directing the excavation on behalf of the Israel Antiquities Authority. Researchers discovered the coins at the beginning of the eight-day Jewish holiday of Hanukkah, which started at sunset on Sunday. One of the customs of the holiday is to give ""gelt,"" or coins, to children, and the archaeologists are referring to the find as ""Hanukkah money."" Nadine Ross, a British archaeological volunteer, happened onto the coins during the dig just below the walls of the Old City of Jerusalem. ""To be honest, I just thought, 'Thank God I didn't throw it in the rubbish bucket,' "" said Ross, who had taken four weeks off from her engineering job in England to work at the site. ""I was just glad I sort of spotted it before I disturbed it too much."" The 1,400-year-old coins were found in the Giv'ati car park in the City of David in the walls around Jerusalem National Park, a site that has yielded other finds, including a well-preserved gold earring with pearls and precious stones. They were in a collapsed building that dates back to the 7th century, the end of the Byzantine period.  The coins bear a likeness of Heraclius, who was the Byzantine emperor from 610 to 641. The authority said that while different coins had been minted during this emperor's reign, the coins found at the site represent ""one well-known type."" In that style, the emperor is clad with military garb and is holding a cross in his right hand. On the other side is the sign of the cross. Authorities said the excavation of the building where the hoard was discovered is in its early stages. They are attempting to learn about the building and its owner and the circumstances of its destruction. ""Since no pottery vessel was discovered adjacent to the hoard, we can assume that it was concealed inside a hidden niche in one of the walls of the building. It seems that with its collapse, the coins piled up there among the building debris,"" Ben-Ami and Tchekhanovets said. The find is a a golden moment for Ross, who said ""it is a pity that I can't take it home with me. But there you go."" CNN's Shira Medding and Ben Wedeman contributed to this report.",where did the researchers find the coins,in Jerusalem National Park.,"NEW: Coins were found by British volunteer; ""Pity that I can't take it home,"" she says .
Researchers find ancient coins in car park in Jerusalem's City of David .
Coins were minted in 7th century and depict Byzantine emperor of the era .
They were found in collapsed building being excavated by archaeologists .",45
4996,SUMM_LONG,S_STORY,LONG,538,70,2,"(WIRED) -- The U.S. Marine Corps has banned Twitter, Facebook, MySpace and other social media sites from its networks, effective immediately. The Marine Corps fears that social media sites such as Facebook could pose a security risk. ""These internet sites in general are a proven haven for malicious actors and content and are particularly high risk due to information exposure, user generated content and targeting by adversaries,"" reads a Marine Corps order, issued Monday. ""The very nature of SNS [social network sites] creates a larger attack and exploitation window, exposes unnecessary information to adversaries and provides an easy conduit for information leakage that puts OPSEC [operational security], COMSEC [communications security], [and] personnel... at an elevated risk of compromise."" The Marines' ban will last a year. It was drawn up in response to a late July warning from U.S. Strategic Command, which told the rest of the military it was considering a Defense Department-wide ban on the Web 2.0 sites, due to network security concerns. Scams, worms, and Trojans often spread unchecked throughout social media sites, passed along from one online friend to the next. ""The mechanisms for social networking were never designed for security and filtering. They make it way too easy for people with bad intentions to push malicious code to unsuspecting users,"" a Stratcom source told Wired.com. Yet many within the Pentagon's highest ranks find value in the Web 2.0 tools. The Chairman of the Joint Chiefs of Staff has 4,000 followers on Twitter. The Department of Defense is getting ready to unveil a new home page, packed with social media tools. The Army recently ordered all U.S. bases to provide access to Facebook. Top generals now blog from the battlefield. ""OPSEC is paramount. We will have procedures in place to deal with that,"" Price Floyd, the Pentagon's newly-appointed social media czar, said. ""What we can't do is let security concerns trump doing business. We have to do business... We need to be everywhere men and women in uniform are and the public is. If that's MySpace and YouTube, that's where we need to be, too,"" Floyd said. The Marines say they will issue waivers to the Web 2.0 blockade, if a ""mission critical need"" can be proven. And they will continue to allow access to the military's internal ""SNS-like services."" But for most members of the Corps, access to the real, public social networks is now shut off for the next year. Subscribe to WIRED magazine for less than $1 an issue and get a FREE GIFT! Click here!",when was the order issued,Monday.,"U.S. Marine Corps bans Twitter, Facebook, MySpace and other social media sites .
Order, issued Monday, states that information on the sites poses a security risk .
The Marines' ban is effective immediately and will last a year .
U.S. Army recently ordered all U.S. bases to provide access to Facebook .",45
170,SUMM_LONG,S_STORY,LONG,388,72,1,"(CNN)  -- An era in American broadcast television will end Friday as the nation finishes its delayed transition to digital TV. Without a converter box, satellite service or cable hook-up, analog TVs will deliver only static now. By 12:01 a.m. Saturday, broadcasters must have shut down their outdated analog transmitters, leaving static to watch for those who are not ready. Stations all over the country will be making the historic switch all day Friday, Federal Communications Commission officials said. American TV viewers were given four extra months to get ready for the switch, when Congress voted early this year to delay the digital TV transition. At that time, an estimated 6.5 million homes -- including many elderly, poor and disabled Americans -- weren't prepared for a February 17 switch to digital, supporters argued. ""In any change this big, there are going to be disruptions,"" said Michael Copps, the Federal Communications Commission acting chairman. ""We are trying our best to provide people, especially those who are most at-risk, with the help they need to make the switch as smoothly as possible. And we're going to keep offering it after June 12, so people should call us at 1-888-CALL-FCC."" People who pay for cable or satellite TV service are unaffected by the change. Republicans opposed the delay, saying the government had given people years to prepare. The end of analog television frees up that part of the broadcast spectrum for other uses. The federal government raked in $20 billion in auctions by selling licenses for the frequencies vacated by local television stations for other commercial uses. Some of the frequencies also have been reserved for emergency agencies to use for communications. Stations have been broadcasting in digital and analog for the past several years, but the switch puts an end to the transition and a form of broadcasting that's existed since the first regularly scheduled television service began in the United States in 1928.",When will the digital transition be complete?,Friday,"By 12:01 a.m. Saturday, broadcasters must have shut down outdated transmitters .
Congress voted early this year to delay the digital TV transition by four months .
Haven't converted yet? Call 1-888-CALL-FCC for help .
End of analog frees up that part of the broadcast spectrum for other uses .",45
3553,SUMM_LONG,L_STORY,LONG,846,67,2,"(CNN) -- Sri Lankan cricketers have described for the first time how they feared some of their teammates had been killed during a deadly attack on the team bus by gunmen in Pakistan -- and paid tribute to the driver of the bus for saving their lives. Thilan Samaraweera is due to undergo surgery to have a bullet removed from his leg. Six police officers and a driver were killed in the ambush by around a dozen attackers armed with automatic weapons as the players made their way to Lahore's cricket stadium early Tuesday. Two players, Tharanga Paranavitana and Thilan Samaraweera, suffered gunshot wounds to the chest and leg respectively while six others suffered shrapnel wounds. But vice-captain Kumar Sangakkara told CNN he believed Paranavitana had been killed when he collapsed after being shot. ""I was lying on the ground. I heard Thilan (Samaraweera) groan and I heard Tharanga Paranavitana say something. I turned around and a bullet whizzed past my head and hit the seat in front of me. And then I got hit in the shoulder by shrapnel,"" Sangakkara said. ""Then I saw Tharanga Paranavitana get up and say 'I've been shot' and then he collapsed on the seat. I really thought he was seriously hurt or even dead."" Read profiles of the wounded players » Describing the initial moments of the ambush, Sri Lanka coach Trevor Bayliss said there had been an explosion ""which someone said later was a rocket launcher that missed the bus and went over the top and hit somewhere in front of us.""  Watch footage of the gunmen staging their attack » He said two cars then pulled up in front of the convoy, blocking its path. Gunmen jumped out of the cars and started firing, sending bullets ripping through the bus. ""By that stage everyone was on the ground,"" Baylis told CNN. ""Surprisingly it was very calm. There was not a lot we could do except keep low as possible and hope for the best. Every now and then someone would just yell out and say 'I'm hit.'""  Watch Bayliss talk about his experience » Sangakkara said someone at the front of the bus had shouted to the players to take cover. ""Some of the guys looked up to see what was going on because the bus just swerved a bit and almost came to a stop,"" he said. ""Suddenly we heard a couple of explosions getting closer. And then someone from the front of the bus shouted 'They're shooting at the bus -- get down!' That's when we just hit the deck and suddenly we heard bullets thudding into the bus. It kept going for about a minute.""  Watch Sangakkara describe how players ducked for cover » A Pakistani security official on the bus then shouted to the driver in Urdu to ""go, go go!"" Sangakkara said. ""I think we owe our lives to him -- he just put the bus in gear and drove straight through the carnage straight to the ground,"" he said. ""They tried to shoot the bus driver first and missed and the guy had the presence of mind to do what was needed to save all our lives."" Baylis also praised the driver of the bus for his bravery. ""He jumped back in his seat with all the bullets coming through the bus and he got us into the stadium. It wasn't until we got into the stadium that we could see how hurt some of the players were,"" Baylis said. Once inside the stadium the players received medical attention. ""Everyone still seemed confused and shocked but the mood was quite upbeat,"" said Sangakkara. ""A few jokes were being cracked, people were talking to each other, making sure everyone was ok, everyone made a great effort to keep the mood lighter than it could have been in that situation and that's helped a lot of the guys to get through it."" Sangakkara said he'd had some of the shrapnel removed from his shoulder inside the stadium. He also underwent surgery to remove some more after arriving home in Colombo earlier",Who attack vehicle?,gunmen,"Sri Lankan vice-captain feared teammate had been fatally wounded .
Driver praised for getting bus to stadium as bullets ripped through vehicle .
Attack in Lahore killed driver, 6 Pakistani police, injured 8 Sri Lankan cricket players .
Match referee: Security forces left players, match officials to be ""sitting ducks""",45
3551,SUMM_LONG,S_STORY,LONG,640,72,3,"(CNN) -- Sri Lanka's prime minister warned Saturday that his country ""stands on the brink,"" as its soldiers cornered Tamil Tiger fighters in an assault that is trapping more than 50,000 civilians on a small plot of coastal land. Sri Lanka's defense ministry says this handout photo shows troops with a captured Tamil Tiger craft Thursday. The United Nations estimated the number of civilians, who were trapped on about 1.5 square miles (four square kilometers) of land. Government troops seized the last remaining coastal stretch under the control of Tamil Tiger rebels, the Ministry of Defense said Saturday, marking a possible end to more than 25 years of fighting in the island nation. The seizure marks the total capture of coastline territory previously controlled by the rebels, it said, after army divisions advanced from the north and south to link up. An army source told CNN that about two square kilometers in the region remain to be captured, and that military officials expect that to happen in a couple of days. The rebels -- formally known as the Liberation Tigers of Tamil Eelam (LTTE) -- have fought for an independent state for minority Tamils in Sri Lanka since 1983. As many as 70,000 people have been killed since the civil war began. ""Sri Lanka stands on the brink,"" Prime Minister Rathnasiri Wickremanayake said in a written statement.  Watch aid agencies fear for Sri Lanka » ""We have called repeatedly for the violence to cease. The humanitarian agencies must be granted access to civilians caught in the crossfire of a dreadful conflict.  Watch iReporter Thileepan's footage of the ""safe zone"" » ""We are backing U.N. efforts to secure an orderly end to the conflict. The LTTE must lay down its arms and allow civilians to leave. Sri Lanka must understand that there will be consequences for its actions."" No formal declaration of victory is expected at least until Sri Lankan President Mahinda Rajapaksa returns to the country from Amman, Jordan, where he is attending the World Economic Forum. In an address to the summit in Amman on Saturday, Rajapaksa said the Sri Lankan armed forces had defeated the rebels. ""I will be going back to my country Sri Lanka that has been totally freed from the barbaric acts of terrorism of the LTTE. This freedom comes after 30 long years."" ""Our economic prosperity must essentially rest upon global peace and stability. Terrorism has for decades denied us this right. All eleven countries gathered here today have suffered the effects of terrorism, some more than others. ""Terrorism has raised its ugly head in different forms from time to time and destroyed all development initiatives in most of our countries"" he said. On Friday, the Navy arrested the wife of Soosai, a leader of Sea Tigers -- the ocean-going arm of the rebel group. His daughter and son-in-law were also arrested. Navy officials, quoting those who were arrested, said Tigers leader Velupillai Prabhakaran is believed to be inside the area of the latest fighting. Other sources have said he has escaped. CNN's Iqbal Athas contributed to this report.",What are rebels fighting for?,an independent state,"No formal declaration of victory expected until President Mahinda Rajapaksa returns .
PM: Country is on the brink, we have called for violence to stop .
Rebels have fought for an independent state for minority Tamils since 1983 .
Navy officials: Tigers leader Velupillai Prabhakaran believed to be in area of fighting .",45
3312,SUMM_LONG,S_STORY,LONG,624,81,2,"(CNN) -- Roberto Ascencio has lived in the New Orleans area for 30 years, 28 of them on the West Bank of the Mississippi River. Thousands of drivers sat in traffic for hours as they fled Gulf Coast ahead of Hurricane Gustav's arrival. The last time he fled the city, ahead of Hurricane Katrina in 2005, he was worried about his restaurant, which was two months away from opening. Once again, as he leaves town, his primary concern is his restaurant, which finally opened little more than a year ago after repairing damage from Katrina. ""It was very hard to get back to where we were, because the money was gone,"" he said. ""I'm worried because it's my livelihood. My wife runs the restaurant with my sister-in-law. We worked so hard to get there. If it gets destroyed again, I'll probably go bankrupt. I'm just praying that it's going to be OK."" Praying is all he or anyone leaving New Orleans can do as Hurricane Gustav makes its away across the Gulf of Mexico towards the Gulf Coast.  View a map of Gustav's projected path » By Sunday night, more than 1.9 million people had fled the city and its surrounding parishes, Louisiana Gov. Bobby Jindal said, many of them, like Ascencio, spending hours in traffic.  Watch Jindal discuss the progress of evacuations » ""I thought it was going to be a piece of cake. As soon as we hit the interstate, it was bumper-to-bumper. It was very, very slow-moving,"" he said. As the sun set behind him Sunday, Ascencio was driving east on Interstate 10 with his wife, daughter, three cats, three dogs and two birds. After 16 hours on the road, he was closing in on Biloxi, Mississippi, about 60 miles east of New Orleans. iReport.com: Leaving home? Share your story ""We just took off,"" he says. ""We don't know where we're going right now. It's just crazy."" When Katrina hit three years ago, Ascencio and his family fled New Orleans for Houston, Texas. That trip took 18 hours, he said. Then, like now, the worst part was leaving behind his restaurant. This time, Ascencio said he took all the precautions he could before he left, safeguarding his stocks in the restaurant and moving possessions in his two-story home upstairs.  CNN's Susan Roesgen report on evacuations from New Orleans » But supplies were limited. The local home improvement store was out of plywood to board up the restaurant windows when he arrived. But he did what we could and set out on the road, unsure of where he would end up. ""Everybody on my side has Louisiana license plates. It looks like we own the whole highway,"" Ascencio says, almost laughing. But just as quickly, his voice turns serious. ""I hope everything is well. I'll need to get back and see how things are going, but right now we've just got to keep going.""",How long did he spend on I-10?,16 hours,"About 1.9 million fled the New Orleans area this weekend ahead of Hurricane Gustav .
Roberto Ascencio left behind a restaurant that has been open for a year .
After 16 hours on I-10, he closes in on Biloxi, Mississippi, about 60 miles away .
Ascencio hopes for the best, but right now, ""we just got to keep going""",45
4430,SUMM_LONG,L_STORY,LONG,844,69,1,"(CNN) -- Visiting New Hampshire, it appears that Mitt Romney is well poised to sweep through the Granite State, and probably South Carolina and Florida, on toward the nomination. But the campaign here suggests that, as he looks toward November, darkish clouds loom on the horizon. 

New Hampshire voters love to surprise, and perhaps they will again this time. Some 37% remain undecided (according to a WMUR/UNH poll released Friday), and one can never be certain how many independents will vote nor whom they will support -- especially with Romney making several unforced errors in the past 48 hours. 

Still, he has been a steady front-runner for months: His Massachusetts background makes him nearly a favorite son for many New Hampshire Republicans, and far more than in Iowa, his message of job creation resonates in this hard-hit state. He is almost cruising to victory. 

So, the first question the press is asking is not whether he will win but by how much. If his vote total is in the mid-30s or better and he wins by double digits, the media will call it a major victory; if above 40, he will ""crush."" Only if he goes below 30, and that seems unlikely, will be he be seriously hurt. 

Follow developments on the CNN Political Ticker's live blog 

The related question is how others will stack up behind him. If there has been real news so far in New Hampshire, it is the lackluster performance of Rick Santorum. Typically, a candidate who came out of nowhere in Iowa to nearly win (what a difference those eight votes have made) would have built on that momentum in the first primary state. But Santorum appears to have plateaued and may even be fading. 

That means the conservatives still don't have a darling to rally behind in South Carolina, leaving Romney once again to divide and conquer. Meanwhile, the Jon Huntsman team hopes that he can break through to second in New Hampshire or at least be in a tight cluster with Ron Paul. That would give him a chance to compete elsewhere, especially in Florida (where he first planned to have his headquarters). 

But the fact that no one is yet challenging Romney for the brass ring this Tuesday means he is closing in rapidly on the nomination. Only one Republican (President Ford in 1976) has ever won back-to-back in Iowa and New Hampshire, and never before has a nonincumbent Republican done it. With a victory in South Carolina, Romney would be 3-0. With most of his rivals already forced to scrimp and save, who could raise enough money to take him on after that? 

Even so, one cannot escape the sense in New Hampshire that if he is the nominee, Romney and his team still have serious work to do if they want to defeat President Obama. That was instantly apparent Sunday afternoon when Romney appeared with Gov. Chris Christie of New Jersey at a rally in Exeter, New Hampshire, drawing one of the biggest crowds of his campaign. 

While supportive of their guy, the crowd seemed relatively quiet, almost subdued, a sharp contrast to the electric rallies that Hillary Clinton and Barack Obama held four years ago. Granted, the Democrats were locked in a much closer race. But several veterans of New Hampshire politics say that the energy isn't flowing as it has in years past. 

That is consistent with a Pew poll announced Monday that found only 51% of Republicans and Republican-leaning voters nationwide rating this year's candidates as excellent or good, compared to 68% four years ago (and compared to 78% on the Democratic side in 2008). 

Another striking (and related) impression on Sunday came with the speaking lineup. Normally, as a special guest, Christie would have taken the microphone first, warmed up the crowd, and then introduced the candidate, who would turn up the juice and send people marching into the night. 

Instead, Romney spoke first, delivering a fairly boilerplate homily before handing off to Christie, who delivered a barn-burner (listening, one got",Who was the opening act for Christie in New Hampshire?,Romney,"David Gergen, Michael Zuckerman: Romney appears to have an edge in GOP contest .
They say the question is how well he would fare in a race against Barack Obama .
Romney wound up as the opening act for Chris Christie in a New Hampshire appearance .
Authors: Romney needs to show he can be the headliner .",45
2184,SUMM_LONG,L_STORY,LONG,887,72,2,"(CNN) -- Friends and family planned a memorial service in Atlanta, Georgia, on Thursday for Thor Hesla, who died in Monday's attack on a luxury hotel in Afghanistan. 

Friends describe Thor Hesla as a ""passionate believer"" and ""larger than life."" 

Hesla, 45, loved a game of ultimate Frisbee, a motorcycle ride and a great adventure. Friends say he found no adventure greater than helping people. 

He set off for another adventure in October, this time to Afghanistan  to work with the U.S. Agency for International Development, or USAID, to help build civil society. 

""Thor Hesla was a passionate believer in what is possible in the world ,"" said a statement posted online by Jennifer Laszlo Mizrahi, a friend of 20 years. 

The Taliban said it was behind the attack that killed him, carried out by suicide bombers and gunmen. Six other people were killed at Kabul's Serena hotel that day. 

Six days after Hesla arrived in Afghanistan, he had e-mailed details of his new surroundings to his far-away friends. 

Despite the violence wracking the nation, Hesla described Kabul as a city with potential and ""astonishing beauty."" 

He said he was struck by glimpses of ""desperately poor"" Afghans. ""I saw a man moving down the street who was, literally, wearing only rags yesterday,"" Hesla wrote. 

He expressed pride in his work and the American effort to rebuild Afghanistan, writing, ""You are forcibly reminded how good and inspirational Americans can be."" 

Life in Kabul isn't easy. Diplomats and contractors in Afghanistan are under strict security and their travel is severely restricted. 

A witness to Monday's attack said terrorists forced their way into the hotel gym and shot three or four people who were working out.  Watch witness describe the attack » 

Hesla's friends said he joined the hotel's gym and spa as a diversion from his limited daily routine. 

""You're always, always, always, reminded how great a blessing it is to come from a land which has never known -- since 1865 -- serious war,"" Hesla wrote his friends, referring to the Civil War. ""It's really difficult to calculate how damaging all-out war can be on a society."" 

""He was very passionate about everything,"" said friend Stefan Tigges, according to CNN affiliate WGCL. ""He was very generous. He was very spirited, very kind."" 

Tigges told the Atlanta TV station his friend was ""larger than life in every way in terms of his sense of humor, his intellect, his capacity to love, all these things."" 

At Atlanta's Emory University, Hesla studied English literature and played rugby. He also worked for the Atlanta Olympic Committee and various Democratic political campaigns, including the 2000 campaign for Democratic presidential candidate Bill Bradley. 

In countries such as Trinidad and Tobago; Venezuela, St. Vincent and the Grenadines; Antigua, Barbados and Aruba, Hesla tried to build bridges between feuding groups, and worked on political campaigns seeking to fight crime and corruption, create jobs and improve education, his friends said. 

For more than three years, Hesla had worked in war-ravaged Kosovo, where he helped reform economic systems. 

After taking time off to travel and write both a screenplay and a novel, he had set off for Afghanistan to work as a contractor for USAID in its ""capacity building"" program, helping government institutions, social organizations and universities with financial matters. 

""We mourn the loss of our fellow employee, Thor Hesla, "" said Elizabeth Palmer of BearingPoint, Hesla's employer. ""He was a loving son and brother and an important part of our BearingPoint family. His commitment to helping the people of Afghanistan was well known, and we will miss him terribly."" 

Following Thursday's services in Georgia, another is planned for Hesla in Washington D.C., which friends said was his ""adopted home."" E-mail to a friend 

CNN's Elise Labott contributed to this report.",who is responsible for the bombing,The Taliban,"Atlanta native Thor Hesla, 45, died Monday in suicide bombing of Kabul hotel .
In e-mail to friends, he said Afghan capital had ""astonishing beauty""
Memorials planned for U.S. contractor in D.C. and hometown of Atlanta .
Taliban claims attack which killed seven at hotel frequented by Westerners .",45
