row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
2089,SUMM_SHORT,S_STORY,SHORT,734,55,7,"(CNN) -- For video game fans, many of the gadgets and accessories designed to support today's games are as unique and imaginative as the games themselves. 

From inflatable Wii racing karts to iPad joysticks and plastic assault rifles tailor-made for living room juntas, there's no shortage of weird, wild and occasionally even useful peripherals for handheld and set-top systems alike. 

Among the hundreds of available gaming gizmos and add-ons are a  coffin-shaped guitar instrument case and  blinged-out chrome plating for consoles. They're great to look at, but they won't enhance your gameplay much. 

Here are five recent accessories designed to improve your gaming experience: 

G155 ($299.99, http://www.projectgaems.com/) -- A portable game room to go, this carrying case unpacks to reveal a built-in 15.5-inch LED HD screen, stereo speakers and dual 3.5mm headphone jacks that let you annihilate friends or save the universe anywhere you travel. 

Pop an Xbox 360 or PlayStation 3 Slim in, hook up the HDMI cable, and assuming you don't mind a little heavy lifting, voila. You can spend family vacations with your head happily buried in ""WWE All Stars"" or ""Killzone 3."" 

Arcade FightStick Tournament Edition ($159.99, www.madcatz.com) -- Pricey, but infinitely cheaper than springing for an arcade machine, this PS3 and Xbox 360 joystick controller and eight-button pad delivers authentic coin-operated control and precision. 

Designed for use with popular fighting games such as ""Marvel vs. Capcom 3,"" it lets you plug in its 13-foot USB connector cable to enjoy customizable button mappings, turbo functionality and that classic quarter-munching feel. 

Charge Base for 3DS ($29.99, www.nyko.com) -- Given the Nintendo 3DS handheld 3-D gaming system's anemic 3- to 4- hour battery life, this useful combo charging dock and capacity-boosting rechargeable battery comes in especially handy by offering double the juice. 

It's not the most convenient accessory to carry around. But if you're planning on marathon play sessions, it can keep you happily splattering aliens or downing submarines twice as long as usual. 

PlayStation Move SharpShooter ($39.99) -- This plastic attachment lets you turn your PlayStation Move motion controller into a full-fledged rifle, theoretically providing greater accuracy and atmosphere in shooter games like the suddenly timely ""SOCOM 4: U.S. Navy SEALs."" 

Go ahead -- screw up your face and do your best ""Terminator"" impression. There's no denying the temptation to want to place your fingers on its pump-action grip. 

Harley Davidson: Road Trip with Accessory Bar ($29.99, www.eagl3.com) -- Of all the goofy gewgaws (e.g. plastic sword, shield, fishing rod, machine gun and jet-ski inserts) offered for Wii and PlayStation 3, we're partial to these motorcycle handlebars from InterWorks Unlimited, Inc. 

Crank up ""Born to Be Wild,"" twist the Wii remote to rev up, and you too can join the ranks of balding middle managers who spend their Sundays hitting the road on their virtual hog -- while reclining in a well-worn La-Z-Boy.",what g155 mean,"A portable game room to go,","Here are 5 suggestions for cool accessories to enhance your gaming experience .
The G155 portable game room packs speakers and a built-in 15.5-inch LED HD screen .
A combo charging dock and rechargeable battery will extend life of Nintendo's 3DS device .",32
1637,SUMM_SHORT,L_STORY,SHORT,743,44,10,"(CNN) -- Britain's Prince Harry apologized through a spokesman Saturday after videos surfaced showing him using offensive language to describe people in his military unit. Prince Harry apologized for videos of him making offensive comments while on military duty in 2006. In one clip, a voice said to be Harry's calls a soldier a ""Paki."" In another clip, the voice tells a soldier wearing a cloth on his head that he looks ""like a raghead."" The British newspaper News of the World posted the videos on its Web site Saturday. It did not say how it obtained them. A spokesman for Prince Harry apologized in a statement released by St. James's Palace Saturday. The spokesman said the prince -- who is third in line to the British throne -- ""understands how offensive this term can be, and is extremely sorry for any offense his words might cause."" It is not the first apology for offensive behavior by Prince Harry. In 2005, he was photographed wearing a Nazi uniform to a party. He said he was sorry for that incident. ""It was a very stupid thing to do and I've learned my lesson, simple as that really,"" he said in a September 2005 interview with Britain's Press Association, marking his 21st birthday. ""I'd like to put it in the past now. What's done is done. I regret it."" The videos that surfaced Saturday were filmed by the prince himself during his military service in 2006, according to the News of the World Web site. ""Ahh, our little Paki friend... Ahmed,"" a voice says as the camera zooms in on a soldier from across the room. The video does not show Prince Harry's face. The soldiers were waiting for their flight to Cyprus for a mission, according to the Web site. The Royal family said the 'Paki' term was a nickname for a friend in his platoon. ""There is no question that Prince Harry was in any way seeking to insult his friend,"" the St. James's Palace statement said. The second video was filmed after arriving in Cyprus, according to News of the World, and shows a British soldier with a cloth over his head. A voice, which the News of the World claims to be Harry's, is heard saying, ""(expletive) me, you look like a raghead."" St. James's Palace said, ""Prince Harry used the term 'raghead' to mean Taliban or Iraqi insurgent."" Dickie Arbiter, a former press secretary to Queen Elizabeth II, Prince Harry's grandmother, urged people to take the prince's words in context. ""Harry is not the same man as he was three years ago,"" Arbiter told Britain's ITN network. ""You don't think when you are shooting a video."" And he pointed out that Harry was serving in the army, where language is not always delicate. ""It is quite common for names to be used in the military.... He's a serviceman first and foremost, but people see him as a prince first and he has to be careful of what he says."" The British Ministry of Defense said it was not aware of any complaints against Prince Harry and would investigate the allegations of inappropriate behavior, according to a written statement released Saturday. ""Bullying and racism are not endemic in the Armed Forces,"" it said. David Cameron, the leader of Britain's opposition Conservative Party, said Prince Harry's remark was ""obviously a completely unacceptable thing to say."" But he told the BBC's Andrew Marr program that he saw no need for the prince to be disciplined. ""No, he has made an apology... and I think that's enough."" --CNN's Katy Byron and Per Nyberg contributed to this report.",What were the context of the videos that surfaced of him using slurs?,offensive language to describe people in his military unit.,"Prince Harry apologizes for offensive language used while on duty three years ago .
Videos surface of him calling one soldier ""paki,"" another called ""raghead""
British Ministry of Defense plans to investigate allegations .",32
2710,SUMM_SHORT,S_STORY,SHORT,319,55,4,"(CNN) -- Law enforcement officials arrested more than 500 people, and took custody of 48 juveniles in a coordinated 29-city weekend sweep aimed at combating child prostitution, the FBI announced Monday.

Task forces made up largely of state and local police officers arrested and booked what authorities said were 464 adult prostitutes, 55 pimps and 55 customers on state charges. While most faced local charges, a senior FBI official said he expected there were would be some federal charges as well.

The FBI Monday said 19 searches were conducted, netting a total of $438,000 in cash, plus illegal drugs, cars and computers.

The four dozen juveniles were recovered in the third phase of Operation Cross Country, an initiative that seeks to help child prostitutes and crack down on people who control them and patronize them.

In the previous coordinated operations, authorities recovered 21 alleged child prostitutes last June and 47 in October.

In 2003 the FBI, Department of Justice prosecutors, and the National Center for Missing and Exploited Children launched what was called the Innocence Lost National Initiative to address what had become a growing problem of children forced into prostitution. Many were young runaways.

Officials say the 32 Innocence Lost task forces formed nationwide have now recovered about 670 children in the six years, and seized more than $3 million in cash.

The most recent operation involved law enforcement agencies in several states including California, Alaska, Michigan, Georgia, Colorado, Oregon, Alabama, Massachusetts, Mississippi, Illinois, Texas, Florida, Ohio, Minnesota and Arizona.",How much money did 19 searches yield?,"$438,000","Police booked 464 adult prostitutes, 55 pimps and 55 customers on state charges .
FBI: 19 searches netted $438,000 in cash, plus illegal drugs, cars, computers .
Officials say Innocence Lost task forces recovered about 670 children in 6 years .",32
632,SUMM_SHORT,L_STORY,SHORT,806,41,17,"(CNN) -- ""For architects, perfection is necessary,"" said Japanese architect Kengo Kuma. ""It is my mission to use the kindness and delicateness that old architecture had. I believe that this mission is not easy to complete. So I am planning to work until I fall down."" With nearly 60 projects on the go across the world, Kuma's search for perfection is all consuming; he rarely takes a day off from work and sometimes even finished projects are analyzed and amended. The 55-year-old from Tokyo has become synonymous with delicate simplicity and sensitivity to a building's surrounding. From the Great (Bamboo) Wall House located near the Great Wall of China outside of Beijing to the Suntory Museum of Art in Tokyo, Kuma has employed natural materials that complement a building's location to great acclaim. View the gallery of Kuma's spectacular buildings ""I try to catch the atmosphere of the place where we build the house. We try to find out how the people live there and what kind of materials they use. After we find out the atmosphere of the place, we will think how we can relate that with the architecture."" Using mostly glass and Chinese bamboo to make the house by the Great Wall, it comfortably blended into the natural surroundings, but the Suntory Museum of Art, completed in 2007 presented different challenges. ""Usually, a building in a massive developed area tends to be a sad building. However, I wanted to make a building which is warm and could feel a human's touch. To make that ideal building, I used natural material such as Japanese paper and paulownia [wood]. I wanted to take back the human element even if the building was inside the city."" Much of modern architecture is often unfairly portrayed as lacking that human element, but Kuma's focus on retrieving and remaining Japanese traditions in architecture has gone some way to dispel that myth. It is a far cry from his initial architectural fascination with concrete, in part inspired by the Olympic stadium designed by Kenzo Tange for the 1964 Games in Tokyo. ""I learned that architecture can impress people. If the Olympics were not held in Tokyo, I might not have become an architect,"" he told CNN. If Tange's buildings for the Olympics were responsible for sparking Kuma's imagination, he's followed a different path in his career. After earning a master's degree in architecture from The University of Tokyo in 1979 and further study at Columbia University in New York, he returned to Japan in 1986 -- a boom time for architects. ""People who were only about 30-years-old could design a building. It was an era of post-modernism and a lot of young people were making outstanding buildings during that time."" But the economic recession hit Japan in 1992 and it had a profound impact on Kuma's life and changed his attitude to architecture. ""I didn't have a job in Tokyo for 10 years. I was designing small buildings in the countryside. I worked with a craftsman and studied how to use natural materials in those 10 years. From this experience, I learned the great aspects of Japanese traditional architecture. I started to design traditional Japanese architecture and foreign people took notice of the design,"" he said. ""I think the cities of Japan are a bit damaged by the concrete buildings,"" Kuma added. ""Because of the sub-prime issue and now another economic crisis, I feel this is again a good opportunity for architects to design buildings slowly."" In focusing taking a more holistic approach to his craft, Kuma has promoted the humanizing elements of architecture and its ability of improve people's lives. It's an approach that he has likened to making sushi. ""There are two important things to make sushi. One is the material and the other is the skill... For sushi, both the power of the material and skill is important and their balance is very important. ""I believe that this balance is what people want,"" Kuma continued. ""People and society are seeking the thing like sushi",What is a Japanese architect doing?,promoted the humanizing elements of architecture and its ability of improve people's lives.,"Japanese architect has popularized sensitive Japanese traditions in buildings .
Has works across the world including museums and private residences .
""Architecture is like sushi: balance of material and skill is very important""",32
1376,SUMM_SHORT,S_STORY,SHORT,553,52,6,"(CNN) -- An outspoken Saudi human rights advocate who was imprisoned without charge for nearly eight months was freed this weekend, according to a fellow human rights activist.

Matrook al-Faleh, shown in 2004, was seized after he criticized prison conditions, says Human Rights Watch.

Matrook al-Faleh ""is doing very well"" after leaving Al-Hayer maximum security prison near Riyadh, Saudi Arabia, late Saturday, said colleague Mohammed al-Qahtani, who visited al-Faleh on Sunday.

""He is very healthy and his morale is quite high -- surprisingly after eight months,"" said al-Qahtani.

Both men are Saudi college professors.

It's unclear why al-Faleh was arrested. A Human Rights Watch report condemning the arrest and urging al-Faleh's release said his detention came two days after he publicly criticized conditions in a prison where two other Saudi human rights activists are imprisoned.

It was also unclear why he was held for so long. According to al-Qahtani, Saudi law mandates that no one can be held for more than six months without charge.

""The criminal code says you charge him or release him, but sometimes they do not respect the law they issued,"" al-Qahtani said.

An official at the Saudi Interior Ministry said he had no details about al-Faleh's case.

Jamila al-Uqla, al-Faleh's wife, spoke to CNN in May, shortly after her husband was detained.

She described how her husband had been arrested without charge and interrogated repeatedly. Al-Faleh had decided to go on a hunger strike to demand that he be told why he was being held, she said.

His wife stressed that she and al-Faleh are patriotic Saudis. ""My husband is transparent and doesn't hide anything,"" said al-Uqla. ""He says whatever he sees. He has loyalty to his country and the interests of his country.""

It was not Al-Faleh's first brush with the Saudi legal system. Al-Faleh, Abdullah al-Hamid and Ali al-Dumaini, who runs a Saudi discussion Web site, were arrested in 2004 for circulating a petition meant for then-Crown Prince Abdullah which called for a constitution guaranteeing basic human rights.

A court sentenced al-Faleh, Abdullah al-Hamid and Ali al-Dumaini, to six, seven and nine years respectively. But King Abdullah pardoned them in August 2005, Human Rights Watch said.",Where was the prison situated?,"near Riyadh, Saudi Arabia,","Saudi professor Matrook al-Faleh imprisoned for eight months without charge .
He was released from a prison near Riyadh late Saturday, fellow activist says .
Rights group: Al-Faleh's detention came after he criticized prison conditions .",32
2728,SUMM_SHORT,S_STORY,SHORT,695,45,8,"(CNN) -- Life goes on for people who jump out of airplanes, even a day after two fellow parachutists died when their canopies apparently became entangled. Jumps continue at the Parachute Center, where two parachutists died Sunday. On Monday, the Parachute Center near Lodi, California, was open, just like it is any other day. The two jumpers who died Sunday had taken off from the parachute facility in central California. ""Everybody's sad. Everybody's unhappy,"" said Parachute Center owner Bill Dause. ""But everybody here is here because they enjoy jumping. Neither one of them would have wanted us to shut the doors,"" he said, referring to the jumpers who died Sunday. The San Joaquin County Sheriff's Office received a 911 call for assistance at 12:53 p.m. Sunday, said Deputy Les Garcia. The sheriff's spokesman confirmed there were two deaths, but referred questions to the Federal Aviation Administration. ""We're investigating,"" said FAA spokesman Ian Gregor, adding that two investigators were on their way to the jump center. The inquiry could take months, Gregor said. ""One of the main things we want to do is get a hold of a video that was supposedly taken,"" Gregor said. The FAA has purview over such issues as how the parachutes were packed -- by whom, when and how -- and whether weather conditions were correctly considered. ""Obviously, in a situation like this, we certainly want to look at how the parachutes were packed,"" he said. ""But it's possible that what happened is beyond our regulatory capability."" Garcia said he could not identify the two victims. ""The ID and notification of next of kin is pending,"" he said, because ""one of the victims has two names."" Parachute Center owner Dause and media reports have identified the victims as Robby Bigley and Barbara Cuddy. They were among eight parachutists from a competition team who jumped from an airplane at 9,000 feet to practice making a ""canopy-relative formation,"" a maneuver in which they stacked parachutes near each other to form a wedge, Dause said. ""The last two individuals docking experienced canopy problems,"" Dause said. One jumper's chute rotated into another jumper's canopy and they smacked into a third parachutist, Dause said. The third parachutist managed to wriggle free, Dause said, but the other two remained entangled and spiraled down from 5,000 feet. They were unable to deploy their reserve chutes. They landed in a vineyard, Dause said. One victim was dead at the scene and the other died at a local hospital, reports said. Bigley and Cuddy are listed on the United States Parachute Association Web site as national record holders for formation jumps. Bigley's record jump occurred this year and Cuddy's in 2007. The jump team was preparing for a national competition in October. According to the United States Parachute Association, there were 30 skydiving fatalities last year. No figures were available for this year. The most fatalities occurred in 1998, when 44 people died. The fewest in recent years was in 2007, with 18, according to the association. Dause said there have been previous fatalities at the Parachute Center, but he did not elaborate. ""We've been open for a long time,"" he said.",What was the cause of the jumpers' deaths?,their canopies apparently became entangled.,"Jumpers die when parachutes tangle during a formation .
Parachutists were part of an 8-person team practicing for competition .
FAA will investigate how parachutes were packed, possible role of weather .",32
9959,SUMM_SHORT,S_STORY,SHORT,587,40,2,"WASHINGTON (CNN) -- The Supreme Court has given a girl's parents the go-ahead to sue a Massachusetts school district over alleged sexual harassment by another student.

A U.S. Supreme Court ruling allows a couple two avenues to pursue claims against their daughter's school district.

The justices, in a unanimous ruling, allowed the plaintiffs two avenues to make their claims -- a 1972 law banning gender bias in education and a separate civil rights law enacted 138 years ago.

Lisa and Robert Fitzgerald said their then-kindergartner daughter was forced by an older male student to lift her skirt or pull down her underwear. The parents alleged school officials ignored their concerns and refused to discipline the boy.

Federal courts had been split over whether the newer law -- known as Title IX -- displaced any claims made under part of the 1871 civil rights law, called ""Section 1983."" The Fitzgeralds lost their initial Title IX claims and an appeals court blocked them from pursuing the other legal strategy.

The ruling from the justices now gives the Fitzgeralds the right to continue their lawsuit against school officials.

""We hold that Section 1983 suits based on the Equal Protection Clause remain available to plaintiffs alleging unconstitutional gender discrimination in schools,"" Justice Samuel Alito wrote.

The plaintiffs allege the incidents happened on a school bus in Barnstable, Massachusetts, in the 2000-01 academic year. The child had told her parents that whenever she wore a dress, a third-grader would make her do things she did not want to do.

After the mother complained to school officials, the boy denied the allegations. The principal, after interviewing other students and the bus driver, concluded she could not corroborate the girl's version of events.

The principal suggested the girl be transferred to another bus as a possible solution. The Fitzgeralds said that amounted to punishing their daughter and said the boy was the one who should be transferred.

The local police department also looked into the case but concluded there was insufficient evidence to bring criminal charges against the boy.

The parents began driving the girl to school and filed a lawsuit, claiming the schools system's response was inadequate.

School officials denied wrongdoing and tried to limit the case to Title IX, which applies to public or private schools receiving federal aid. The law is credited, among other things, with helping bring equality in sports participation and funding for college women.

""Our concern was that the school district just didn't take things as seriously as they should,"" said Charles Rothfeld, attorney for the Fitzgeralds. ""They were frustrated by what they perceived as indifference by the school.""

Rothfeld said the school's behavior was ""pretty egregious.""

Barnstable school officials did not respond to a request for comment.

The case is Fitzgerald v. Barnstable School Cmte. (07-1125).",What school district is this?,Massachusetts,"Parents allege older boy sexually harassed daughter on school bus .
Parents: School district ignored our concerns, refused to discipline the boy .
U.S. Supreme Court: Parents can sue school district .",32
10204,SUMM_SHORT,L_STORY,SHORT,826,54,4,"Washington (CNN) -- It's the oldest trick in the political playbook: Call together a ""summit"" of fancy people so you'll appear to be focused on work that must get done. Thursday, the White House convened CEOs from  companies such as Boeing, AT&T, Comcast and Dow Corning, top leaders of the United Steelworkers, United Food and Commercial Workers, American Federation of Teachers unions, Ivy League academics and a few small-business representatives to brainstorm how the country might generate much-needed jobs. A schmooze-fest is nice, but the hard work of putting America back to work will be done by entrepreneurs, not the leaders of the biggest companies in the nation and the heads of big unions. The mom-and-pop shops, garage start-ups and small businesses across the country will put Americans back on the payroll. According to the Census Bureau, nearly all net job creation in the U.S. since 1980 has been generated by firms operating less than five years. This means that our job generators are likely not on the White House guest list. They are home working long hours to meet payrolls on tight deadlines and scraping by with limited resources. While others can advocate for the merits of entrepreneurship, and will hopefully do so, our job creators are strangely left out. Innovators from Oregon to Tennessee are the ones who will generate new jobs. Commerce Department data show that small companies represent 99.1 percent of all employer firms (a firm is an aggregation of all establishments owned by a parent company, even in multiple locations.). They pay nearly 45 percent of U.S. private payroll and have generated 60 to 80 percent of net new jobs annually over the past decade. A few start-ups from the last century may be familiar: Disney, Burger King, Fed-Ex, CNN and Microsoft all started during a period of economic downturn. Today, each of these companies employs thousands of people in the U.S. and abroad. Recent research shows that more than half of the 2009 Fortune 500 companies were launched during a recession or bear market. In 2002, when the tech bubble burst, I graduated from business school just a few miles from Google. The start-up was a mysterious algorithm-based business, little known and lesser understood. Today, Google employs 20,000 people worldwide. So the question is how can we foster the next Google? Policy-makers can't predict breakthrough technologies, but they can create an environment that will encourage innovation. How to start? First, provide further access to capital. Last week, two Small Business Administration stimulus provisions that helped to get millions of dollars to small-business owners ran out of funding. The provisions, passed as part of the Recovery Act, raised the maximum guarantee on SBA loans to 90 percent and reduced or eliminated fees associated with the loans, making it more attractive for banks to lend during the downturn. Access to capital is the lifeblood of small businesses. We must renew these provisions and provide even greater access to credit. Helping fledgling companies grow fuels the economy from the bottom up. Second, welcome immigrants who are job generators. We are a country of immigrants, and yet in recent years, we have made it incredibly difficult for immigrants to launch companies in the U.S. Why not create a new visa for entrepreneurs? Increasingly venture capitalists, angel investors and innovators are advocating a ""start-up visa"" offered to immigrant entrepreneurs who want to start a company in the United States. In 2008, nearly 40 percent of technology company founders were foreign-born; 52 percent of Silicon Valley company founders were foreign-born, including the founders of Google, Yahoo, eBay and Intel, to name a few. Why chase these innovators away when we need jobs and should be hanging an ""innovators wanted"" sign on our front door? Third, match funds for early investors. Early investors need incentives to put money behind companies that will create U.S. jobs. We have channeled billions of dollars to preserve ""too big to fail"" institutions. Why not make federal matching dollars available to catalyze smart",What should funds target?,for early investors.,"Amy M. Wilkinson says Obama's summit had mostly CEOs, union reps, academics .
But, she says, most job creation in the U.S. since 1980 has been from start-up firms .
Wilkinson: Government funds and policies should target entrepreneurs .",32
7744,SUMM_SHORT,L_STORY,SHORT,830,43,4,"London, England (CNN) -- If the location is anything to go by, then the omens are promising. Denmark's capital city, Copenhagen -- host to the U.N. climate summit which starts today -- is already one of the greenest cities in Europe. With over 300 kilometers of cycle lanes it is estimated that around 40 percent of the 1.2 population travel to work on a bicycle. And visitors to the city are encouraged to join in by making use of the network of city bikes for a deposit of just 20 DKK ($4). The influence of two wheels has extended into Yuletide this year, as cyclists in City Hall Square are generating the electricity powering the lights on the Christmas tree. It's just one of hundreds of activities and events which Copenhageners have organized to coincide with the 11-day U.N. summit taking place at the Bella Center in the Orestad district in the southeast of the city. The opening of the summit marks the end of an exhaustive planning period by the city. Preparations at the Bella Center began two years ago. The finishing touches began eight weeks ago. ""It is, by far, the largest conference we have ever held and the largest political conference in Europe,"" the Bella Center press manager, Lars Lemche told CNN. ""If numbers continue to grow, it will be the biggest political meeting the U.N. has ever held,"" he said. The center has hosted big events before -- a European Union summit in 2002 and the 2006 MTV European Music Awards -- but the U.N. summit makes them look like a tea party. ""A conference is 36 hours. This is 11 days,"" Lemche said. The Bella Center has had to extend its floor space to 77,000 square meters -- the size of 11 football pitches -- to accommodate all delegates and 1000 staff will be on hand throughout. Numbers are expected to peak at around 18,000 in the second week when 100 heads of state arrive for the high-level political negotiations. This Herculean effort of planning is being backed up by a raft of green initiatives. Outside the conference center solar-powered streetlights are helping light the car parks. A wind turbine is helping power the lights indoors. Inside the conference center delegates will eat from a menu that is 65 percent organic and drink water that has come out of a tap rather than a bottle. Pens provided will be made from recycled plastic, and even the carpets are biodegradable. In a bid to offset the considerable carbon dioxide emissions - estimated to be 40,000 tons -- generated by the summit, organizers are funding the replacement of polluting brick factories in Dhaka, Bangladesh with 20 new efficient ones. Despite the disruption, Copenhageners have gone about their daily business as usual. Jason Heppenstall, Editor of The Copenhagen Post, a weekly English language newspaper told CNN: ""There hasn't been much of a build up until the last few days. Until about two weeks ago it's not been talked about a lot in the press and maybe a month ago half the people in Denmark didn't know there was going to be a conference,"" he told CNN. People are starting to notice changes now, and the mood among Copenhageners is positive, apart from the locals living near the Bella Center and whose lives have been disrupted by all the security arrangements, Heppenstall said. The concrete barriers and the perimeter fence erected to protect the Bella Center have been one of the more obvious signs of security in the city. And now that the conference has started, 6000 officers will be on duty during the conference. Niels-Otto Fisker, communications advisor to the Danish national police commissioner, told CNN: ""It is the single greatest operation that the Danish police have undertaken. Police are being drafted in from all over the country, and shifts are being extended from eight to 12-16 hours."" In all, the security operations are costing the Danish government an estimated $122 million. Last week, police unveiled a 22-ton vehicle armed with a water canon which will be used if trouble flares during the conference. The only confrontations in",What is one of the greenest cities in Europe?,"capital city, Copenhagen","Danish capital, Copenhagen, one of the greenest cities in Europe .
U.N. climate summit is biggest political event Denmark has hosted .
Copenhagen aims to be carbon neutral by 2025 .",32
6021,SUMM_SHORT,L_STORY,SHORT,829,48,3,"Editor's note: CNN.com's Wayne Drash writes about his maniacal love for University of Memphis basketball. Memphis, North Carolina, UCLA and Kansas play in the Final Four this weekend. Drash says the Memphis team can help heal the city's old wounds. CNN.com's Wayne Drash, left, says he's been hooked on University of Memphis basketball since he was a kid. ATLANTA, Georgia (CNN) -- My love for University of Memphis basketball is completely irrational. I never went to school there and have no affiliation with the university. But I bleed Tiger blue. My dad used to take my brothers and me to Memphis games as a kid, and I've been hooked ever since. We once bought tickets from a scalper for six bucks apiece against arch-rival the University of Louisville in the 1980s. My dad complained we paid too much. But then we moved in seventh grade. I became an even bigger fan after we left the city. I'd huddle over my AM radio, hooked up with a coat hanger wrapped in aluminum foil as an antenna. More than 350 miles away, I managed to pick up the then-Memphis State games through the crackle and static of the radio. Memphis basketball was my only way to remain connected to my youth and the city that I loved. That was 1985, the last time Memphis made the Final Four. Is your team in the Final Four? Send your iReport celebratory photos Back then, Memphis was led by a phenom named Keith Lee. He was best known for a sweet baseline jumper as soft as the nylon nets he swished. He was also known for his giant Afro. He was listed as 6 feet 10 inches. The joke was if you included his wild hairdo, he was 7-4. When my parents were away at work, sometimes I'd sneak into my mom's cabinet, steal her mousse and then put it in my hair. Then this white kid would go out back and shoot hoops for hours, hair sticking straight out like I stuck my finger in a socket. It was the only way I could be like Lee, my hero and idol. Back then, Memphians would rank Lee right up there with Elvis Presley as the city's most popular icons. Many still do. And that's the thing about Tiger basketball. In a place where race has often divided so much of it, Memphis basketball has helped unite the city. As a boy, white and black kids would crowd the basketball court at Tiger games to try to snatch the players' sweatbands as they raced into the locker room. Up until I graduated from high school, the sweatbands of Phillip ""Doom"" Haynes and Baskerville ""Batman"" Holmes sat on my shelf in my room. Like a fan of any team, there have been good and bad times over the years. But sometimes the pain of being a Tiger fan is that much greater. Tragedy and heartbreak are part of it, such as  when Holmes killed his girlfriend and then himself in 1997. Other players, such as Aaron Price and A. Maceo Battle, have died far too young along the way, furthering the pain of being a fan. Larry Finch -- who as a black player brought together the city and took Memphis to its only national championship game in 1973, and later became one of its greatest coaches -- has lived much of the past few years in a rehabilitation center after suffering severe strokes. In some ways, that's what makes Memphis basketball so special. Memphis players embody the real life of so many Americans, many faced with extreme hard times. Some succeed; some don't. Others, such as Finch, keep on fighting. I don't find it an accident that Memphis is now seeking history the same week of the 40th anniversary of the assassination of the Rev. Martin Luther King Jr. ""I think Dr. King would find this a source of joy,"" the Rev. Jesse Jackson told the team this week, according to the Memphis Commercial Appeal newspaper. A city that has seen so much pain, so much",what is the really special thing?,Memphis basketball,"University of Memphis basketball has brought together whites, blacks, fan says .
Memphis team has a chance to do something really special in Final Four, he says .
Memphis players embody struggle and aspirations of many Americans, fan says .",32
4969,SUMM_SHORT,L_STORY,SHORT,880,46,1,"(Tribune Media Services) -- Fantastique France continues to make its heritage and culture easier for travelers to appreciate. Being up-to-date on changes for 2009 will help your visit go smoothly. The Eiffel Tower is planning to offer online reservations, allowing visitors to book an entry time and avoid a long wait. Due to a smoking ban, you'll enjoy fresh air in bars, cafes and restaurants throughout France. The smokers have scurried outdoors to sidewalk tables; many of those seats now come with space heaters in winter. If you're traveling in France by railpass, it's increasingly important to book trips on the TGV bullet trains in advance, as there's a strict limit on the number of seats allowed for railpass holders. And with high gas prices -- and the recognition among Europeans that rail travel is about as green as you can go -- trains are more crowded than ever. In Paris, the transit system has introduced a chip-card called the Passe Navigo Decouverte, but for most tourists, the ""carnets"" (packs of 10 individual tickets) are still the better deal. The new Passe costs about $27, runs strictly from Monday through Sunday, and requires a photo, which means it's not shareable. In contrast, a 10-ticket pack costs about $14, is shareable, and has no expiration date. Paris' Notre-Dame Cathedral has a new modest-dress rule. The ""no shorts"" code is not strictly enforced, but inside you're expected to be quiet and respectful. A new online reservation system for the Eiffel Tower may debut in 2009, allowing Tour-Eiffel-ists to book a half-hour time slot and avoid the notorious lines. At the Army Museum nearby, the section on 19th-century French military history (""Revolution to Napoleon III"") should reopen in the spring. The museum also has a new Charles de Gaulle wing, offering a 25-minute film, plus a high-tech display of photos tracing the life of France's towering 20th-century figure. Paris' market streets delight many visitors. While rue Cler (near the Eiffel Tower) has become quite touristy, rue des Martyrs (at the foot of Montmartre) is edgier and a great way to connect with workaday Paris. If you'd like to ""do the Time Warp again"" while ducking airborne ""French"" toast, you can enjoy the cult movie ""Rocky Horror Picture Show"" with a Parisian crowd Friday and Saturday nights in the Latin Quarter (www.rocky.fr). Travel Snapshots: Paris The Palace of Versailles is undergoing extensive renovation so expect some closures. Repair projects may close its Opera House through June; the Petit Trianon may be closed or only partially open. Busy sightseers can save both time and money by visiting Versailles with the Paris Museum Pass. The pass covers most major sights in and around Paris, pays for itself in about three entries, and allows you to walk right by the long ticket-buying lines at places like the Louvre, the Orsay Museum, the Sainte-Chapelle chapel, and Versailles (www.parismuseumpass.com). However, everyone needs to wait through any bag-check security line. The charming city of Reims, rebuilt after World War I when Art Deco was the prevailing style, is now served by a speedy TGV train, making it an easy day trip from Paris. Reims is known for its champagne tours (Mumm, Taittinger and Martel), giant cathedral (with Chagall stained glass), and fascinating Museum of the Surrender (General Eisenhower's final World War II headquarters with stirring artifacts and the document of surrender that was signed by German generals right there). This year is the 65th anniversary of the D-Day landings in Normandy; prepare for big crowds -- especially from June 1 to 10. Also in Normandy, a museum has opened at Dead Man's Corner, a critical crossroads between Omaha and Utah beaches that saw five torrid days of fighting in 1944. This museum, south of Ste. Mere-Eglise, is a hit with enthusiasts as every display case shows incredible attention to detail. It also",What countries do the tours include?,France,"Rick Steves writes European travel guidebooks and hosts travel shows .
His TV series, ""Rick Steves' Europe,"" airs on PBS stations .
Steves' company, Europe Through the Back Door, conducts European tours .",32
