row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
5943,QA,L_STORY,LONG,840,65,4,"Editor's Note: Drew Westen, Ph.D., is professor of psychology and psychiatry at Emory University, founder of Westen Strategies, and author of ""The Political Brain: The Role of Emotion in Deciding the Fate of the Nation."" He has been a consultant or adviser to several candidates and organizations, including the AFL-CIO, and has informally advised the Obama campaign.

Drew Westen says Democrats realized you need more than position papers to sway the voters.

ATLANTA, Georgia (CNN) -- A single factor never produces a complex event like the historic election of Barack Obama. But when the final post-mortem on the election of 2008 is someday written, it will no doubt include at least three.

First, John McCain started with three strikes against him. Those strikes happen to be the three strongest predictors that enter into the equations used by political scientists to predict who will win an election: an unpopular incumbent president (in this case, the most unpopular in the history of polling), an economic downturn (in this case an understatement), and an unpopular war.

In some ways, McCain lost the presidency twice to George W. Bush. In the 2000 South Carolina primary, McCain was defeated by what have been generously referred to as ""dirty tricks;"" and in the two-year run-up to the 2008 election, he allied himself with Bush and his policies to win his party's nomination (even referring to Bush as ""one of our greatest presidents""), which was his undoing with independent voters in the general election.

Second, whether McCain rues the day he chose Sarah Palin (who moved from the asset to the liability column around the same time Lehman Brothers did), Palin no doubt rues the day she chose to become a small-town mayor instead of a community organizer.

It was precisely the extraordinary capacity to organize people that allowed Obama and his chief advisers to bring such unprecedented numbers of people to the polls.

Not only was this the first election in recent memory in which Democrats outgunned Republicans with their get-out-the-vote efforts, but it was the first time since Eisenhower recognized the potential value of television as a medium for advertising over 50 years ago that Democrats have led Republicans in technology.

From the moment I met Obama's media wizard, Scott Goodstein, 18 months ago, I realized Obama would have a tremendous advantage on that front, but I didn't realize by how much.

But then there's that other major factor: For the first time since Bill Clinton, the Democrats chose a candidate with both the general intelligence to govern and the emotional and political intelligence to win.

And they finally abandoned the approach to campaigning that has been their downfall for generations: peppering voters with facts, figures, and policy positions and assuming they will see what a rational choice the candidate is.

We don't choose any of the important people in our lives that way, whether spouses or presidents. Obama beat McCain the same way he beat Hillary Clinton: by out-inspiring them, boxing them into the role of the candidate against hope, and defining himself as the candidate who represents change.

And in the last few weeks of the campaign, Obama finally began to control the four stories that matter in an election:

1. the story you tell about your yourself (that he was the candidate of change, fleshing out what he meant by change);

2. the story you tell about your opponent (that McCain was four more years of Bush);

3. the story the other candidate is telling about himself (McCain the maverick, which Obama countered by citing McCain's proud proclamation that he had voted with Bush over 90 percent of the time and parrying, ""That's not a maverick, that's a sidekick""); and

4. the story McCain was telling about Obama (that he lacked the experience and judgment to lead, which Obama countered with his steadiness in the face of the Wall Street meltdown and his strong, steady performances in the debates).

Elections are won by",Who had the technological edge?,Barack Obama.,"Drew Westen: McCain was burdened by bad economy, Bush unpopularity .
Democrats had technological edge for first time in decades, Westen says .
Westen says Democrats learned you can't win with position papers, statistics .
They dealt with people's fears, mostly about the economy, Westen says .",
762,QA,L_STORY,SHORT,908,53,4,"(CNN) -- A Mexican woman -- a former inmate in Maricopa County, Arizona -- claims in a lawsuit that sheriff's officers mistreated her during and after her pregnancy, including shackling her while she was in labor and after her Caesarean section. 

The federal suit filed by Miriam Mendiola-Martinez this week comes days after the U.S. Department of Justice alleged the Maricopa County Sheriff's Office, under the leadership of Sheriff Joe Arpaio, engaged in a pattern of discrimination against Latinos. 

Mendiola-Martinez's suit is against the sheriff's office, Arpaio, the Maricopa Medical Center and unidentified male and female officers, doctors and nurses. 

Mendiola-Martinez, a Mexican citizen, alleges in the suit she was arrested October 23, 2009, by Scottsdale, Arizona, police, and was booked into Maricopa County's Estrella Jail on charges of identity theft. She was held without bond under Arizona law. 

According to the police report filed at the time of her arrest, Mendiola-Martinez was accused of using someone else's name, date of birth and Social Security number to obtain work. She was arrested at her place of employment, a department store, while she was vacuuming the floor. 

When arrested, she was six months' pregnant and had developed gestational diabetes and high blood pressure, according to the suit. 

On December 10, 2009, Mendiola-Martinez pleaded guilty to solicitation to commit forgery under a plea agreement. Her sentencing was set for December 24. 

While incarcerated, in what her attorney, Joy Bertrand, called ""two months of hell,"" Mendiola-Martinez says in the suit that she was told by jail staff she would receive a ""special"" pregnancy diet. 

That diet, she claims, consisted of ""items such as two slices (of) cheese or ham, two slices of bread, indistinguishable cooked vegetables and occasionally a piece of fruit."" She also said she was given two small cartons of milk a day and a pill that she was told was a vitamin. 

On days when she was transported to court, Mendiola-Martinez said, she was given no food during the day. In one instance, she alleges in the suit, an officer taunted her and other inmates with his food, telling them there was no food for them. 

On December 20, four days before her sentencing, Mendiola-Martinez began to have contractions, according to the suit. She was shackled at her ankles and taken to the Maricopa Medical Center, where medical personnel determined she was not in labor and returned her to the jail. 

By the following day, however, her pain had increased. ""Ms. Mendiola-Martinez had been left in the jail visitation room, in extreme pain,"" the suit says. Guards ignored her attempts to speak to them in Spanish, so she asked an English-speaking person in the room to tell them she needed help. 

She was again taken to the Maricopa Medical Center, where she gave birth to a son via Caesarean section. She was shackled before and after the surgery, according to the suit. 

While she was recovering, a male correctional officer ""insisted that she be shackled to the hospital bed,"" and the shackles on her feet were painful, according to the lawsuit. 

Asked about the allegations in 2010, Maricopa County Sheriff's Office Lt. Brian Lee said in a statement that Mendiola-Martinez ""was not shackled during or directly after her medical procedure. After the procedure, she did have a soft restraint attached on one leg to her bed to prevent escape."" 

Maricopa County sheriff's spokesman Justin Griffin referred to the earlier statement when asked about the suit. 

Lee said Mendiola-Martinez was treated the way any other inmate would be while receiving treatment ""in an unsecured facility. Although she was being held on a Class Three felony, MCSO would have treated other inmates in the same manner."" 

Mendiola-Martinez was not initially shackled, thanks to a ""guardian angel"" guard, Bertrand said, but ""she has her C-section, the guards change and this new guard comes",what was Miriam Mendiola-Martinez  arrested for,identity theft.,"Miriam Mendiola-Martinez was arrested for using another identity to get a job .
She says she was shackled while in labor and afterward in Maricopa County custody .
She says she was also shackled while recovering from a C-section .",
9657,QA,L_STORY,LONG,820,68,11,"WASHINGTON (CNN) -- An extensive federal report released Monday concludes that roughly one in four of the 697,000 U.S. veterans of the 1990-91 Gulf War suffer from Gulf War illness. A U.S. soldier wears protection against chemical weapons during the Gulf War in a February 1991 photo. That illness is a condition now identified as the likely consequence of exposure to toxic chemicals, including pesticides and a drug administered to protect troops against nerve gas. The 452-page report states that ""scientific evidence leaves no question that Gulf War illness is a real condition with real causes and serious consequences for affected veterans."" The report, compiled by a panel of scientific experts and veterans serving on the congressionally mandated Research Advisory Committee on Gulf War Veterans' Illnesses, fails to identify any cure for the malady. It also notes that few veterans afflicted with Gulf War illness have recovered over time. ""Today's report brings to a close one of the darkest chapters in the legacy of the 1991 Gulf War,"" said Anthony Hardie, a member of the committee and a member of the advocacy group Veterans of Modern Warfare. ""This is a bittersweet victory, [because] this is what Gulf War veterans have been saying all along,"" Hardie said at a news conference in Washington. ""Years were squandered by the federal government ... trying to disprove that anything could be wrong with Gulf War veterans."" The committee's report, titled ""Gulf War Illness and the Health of Gulf War Veterans,"" was officially presented Monday to Secretary of Veterans Affairs James Peake. Noting that overall funding for research into Gulf War illness has declined dramatically since 2001, it calls for a ""renewed federal research commitment"" to ""identify effective treatments for Gulf War illness and address other priority Gulf War health issues.""  Watch CNN's Elizabeth Cohen report more on Gulf War illness » According to the report, Gulf War illness is a ""complex of multiple concurrent symptoms"" that ""typically includes persistent memory and concentration problems, chronic headaches, widespread pain, gastrointestinal problems, and other chronic abnormalities."" The illness may also be potentially tied to higher rates of amyotrophic lateral sclerosis (ALS) -- more commonly known as Lou Gehrig's Disease -- among Gulf War veterans than veterans of other conflicts. The illness is identified as the consequence of multiple ""biological alterations"" affecting the brain and nervous system. iReport.com: Do you know someone affected by Gulf War illness? While it is sometimes difficult to issue a specific diagnosis of the disease, it is, according to the report, no longer difficult to identify a cause. The report identifies two Gulf War ""neurotoxic"" exposures that ""are causally associated with Gulf War illness."" The first is the ingestion of pyridostigmine bromide (PB) pills, given to protect troops from effects of nerve agents. The second is exposure to dangerous pesticides used during the conflict. The report does not rule out other possible contributors to Gulf War illness -- including low-level exposure to nerve agents and close proximity to oil well fires -- though it fails to establish any clear link. The report concludes there is no clear link between the illness and a veteran's exposure to factors such as depleted uranium or an anthrax vaccine administered at the time. ""Gulf War illness isn't some imaginary syndrome,"" said Ken Robinson, the senior intelligence officer for the initial Department of Defense investigation into Gulf War illness in 1996-97. ""This is real, and it has devastated families. Now is the time to restore the funding cuts that have been made in the Veterans Administration. Our mission has to be to ensure that these veterans get help and become whole again."" Robinson noted that soldiers in the field today are not at risk for Gulf War illness, because the military is no longer using the PB pills or pesticides that led to the illness in 1990 and 1991. The report backs Robinson's conclusion, noting that no problem similar to Gulf War illness has been discovered among veterans from the conflict in Bosnia in the 1990s or in the current engagements in Afghanistan and Iraq.",What did the officer say?,"""Gulf War illness isn't some imaginary syndrome,""","NEW: Officer who investigated illness: ""This is real, and it has devastated families""
One in four Gulf War veterans suffer from Gulf War illness, report says .
Pesticides, drug used to thwart effects of nerve gas called most likely to blame .
Illness termed ""a real condition with real causes and serious consequences""",
5635,QA,S_STORY,MID,305,56,2,"Beijing, China (CNN) -- Five more defendants were sentenced to death for their roles in summer riots that killed around 200 people in western China, officials said Thursday. The five sentenced to death were among 22 defendants that went on trial this week by the Intermediate People's Court of Urumqi, according to a local government statement. Along with the five people to be executed, another five were sentenced to death but the execution will be postponed for two years, the statement said. The others received sentences ranging from 10 years in prison to life in prison. This group is part of dozens of people who have put on trial for the alleged role in the violent ethnic clashes in China's Xinjiang autonomous region that broke out this summer. More than 20 people have received death sentences after being convicted of crimes related to the unrest. The riots in July were prompted by long-simmering resentment between minority Uyghurs and majority Han Chinese. The Uyghurs are mostly Muslims in Xinjiang. Some Islamists refer to the region as East Turkistan. Around 200 people were believed to have been killed in the riots. The unrest continued in August when Uyghurs were accused of attacking Han Chinese with syringes filled with different substances. In September, China sent 7,000 security personnel to Urumqi to ease tensions after Han Chinese protested the syringe attacks. China's constitution guarantees ethnic minorities equal rights. However, minority groups such as the Uyghurs say the Han discriminate and ethnic tensions run deep.",who was urghurs accused of attacking?,Han Chinese,"More than 20 people have received death sentences after being convicted following riots .
July riots prompted by long-simmering resentment between minority Uyghurs and majority Han .
Unrest continued in August when Uyghurs were accused of attacking Han with syringes .",
4840,QA,L_STORY,SHORT,800,50,6,"(OPRAH.com) -- What's it like to be a 30-something woman in America today? From religious choices to parental pressures, a successful single woman in Washington, D.C. and a devoted mother of four open up. American-born Muslim Mubaraka tries to be open with people so she can help them understand her religion. One issue that plagues an average of 6.3 million women in America is being single. Julie, a Chicago pediatrician, struggles with the stigma of being alone in her 30s. ""I've tried JDate, a Jewish Internet dating service, Match.com, setups by my friends,"" Julie says. ""I recently adopted a dog, hoping to meet someone out in the dog park."" Like many single women in America, Julie is no stranger to the dating scene -- but finding dates isn't always the problem. ""It's not that there are no men to date. It's that I'm not meeting anyone that I'm attracted to. Nobody that I think is quality and worthy of me and what I have to offer and what I want to do."" Now Julie thinks marriage may not even be what she wants. Instead of waiting around for a husband, she's considering having a child on her own. ""I'm probably going to investigate an anonymous donor and do it artificially ... I want it to be my own biological child,"" she says. DeChane, a successful attorney in Washington, D.C., also struggles with the 30-something singles scene. Her fear is that men are intimidated by her. ""None of my female friends have ever said I'm intimidating,"" she says. ""Having an education, a house, a job does not make me intimidating. It just makes me an adult living an adult life."" She finds it ironic that her achievements may turn men off. ""I would think they would find it more unusual if I walked into the picture not having anything. But I think after 35 years of living, working and being driven, I should have something to show for it."" DeChane also thinks men make assumptions about single women in their 30s. ""I think they assume that if you aren't married, you want to get married,"" she says. ""Instead of meeting you and approaching you in a manner that's very basic -- 'I want to get to know you, who you are, what your likes and dislikes are' -- I think they walk in the door expecting you to try to strong-arm them into getting married, and it scares them away."" For Amy, a divorced mom, dating in her 30s has been stressful. ""I wish there was a manual for dating, because I have been out of the game for so long,"" she says. ""Growing up, I always wanted to be a wife and a mom and didn't expect that I would find myself single again."" With four children at home, Amy faces a unique set of dating issues. ""I run a criminal background check on every guy I go out with,"" she says. ""I have to be very careful about who I invite into our lives."" Amy also realizes that a woman with kids isn't what every guy is looking for. ""I don't consider children baggage. I think they're the bonus piece to the set, but there are a lot of men who don't see it that way,"" she says. For many women in their 30s, the pressure to get married can be intense. Julie says she isn't feeling that pressure as much anymore. ""My original goal was to meet a man, have a family just like I grew up in,"" she says. ""But it just doesn't seem to be going that way."" As a single mom, Amy says the pressure comes from people who feel like something must be missing in her life. ""People see me as a single mom [as if] that's something wrong. 'Oh, you poor thing. You'll",Who can dating be daunting for?,30-something woman in America,"Dating can be daunting for 30-something women in America .
The dating pool is small and some successful women fear they intimidate men .
One divorced mom does criminal background checks on her dates .
Married Muslim woman was forbidden to date .",
9505,QA,S_STORY,MID,598,57,3,"WASHINGTON (CNN)  -- Sen. Mel Martinez, a Florida Republican, announced Friday that he will resign his seat as soon as a replacement can be named by the governor. Sen. Mel Martinez is the only Hispanic Republican in the U.S. Senate. ""My priorities have always been my faith, my family and my country, and, at this stage of my life and after nearly 12 years of public service in Florida and in Washington, it is time to return to Florida and my family,"" the 62-year-old said in Orlando, Florida. ""So today I am announcing my decision to step down from public office."" Martinez said he is resigning ""of my own free will. There is no impending reason; it's only my desire to move on and to get on with the rest of my life."" He added that he is in good health and that he expects the next phase of his life will take place in the private sector. ""However, I do hope that I can have a voice to speak out on issues I think are important,"" he said. Martinez added that he has no plans to run for any other public office. At a news conference at McDill Air Force Base in Florida, Gov. Charlie Crist said he will ""undertake a very thorough, comprehensive, thoughtful process"" to find a replacement for Martinez. He vowed not to appoint himself to complete Martinez's six-year term, which ends in about 17 months, and predicted that he would reach a decision before the Senate returns from recess September 8. Crist, a Republican, had announced in May that he would not seek a second term as governor and instead would run for Martinez's seat in the 2010 election. Martinez was elected in 2004. He announced in December his intention to retire at the end of his term. Martinez is the only Hispanic Republican in the Senate. He joined eight other Republicans on Thursday in voting to confirm Judge Sonia Sotomayor as the first Hispanic justice to serve on the U.S. Supreme Court. Democrats hold a tenuous filibuster-proof majority in the Senate, with 60 votes. Martinez is one of six Republicans who have stated they would not seek re-election in 2010. But the Florida senator is the second Republican who has decided to leave before the curtain drops on the 111th Congress next fall. Sen. Kay Bailey Hutchison, R-Texas, recently announced her intention to quit the Senate three years before her term expires, in order to run for governor next year. The five other Republicans who are retiring are Missouri Sen. Kit Bond, Kansas Sen. Sam Brownback, New Hampshire Sen. Judd Gregg, Kentucky Sen. Jim Bunning and Ohio Sen. George Voinovich. Two Democrats will not run in 2010: Illinois Sen. Roland Burris and Delaware Sen. Ted Kaufman. Republicans must defend 19 seats next year, and Democrats must protect 18. CNN's Rick DiBella, Mark Preston and Deirdre Walsh contributed to this report.",Which governor will seek the seat?,"Crist,","NEW: Florida senator says there is no ""impending reason"" behind decision .
NEW: He has no plans to run for another office, he says .
He announced in December that he would not seek re-election .
Florida governor has said he will seek the seat .",
1883,QA,L_STORY,LONG,784,64,5,"(CNN) -- Dubai could lose its place on the Women's Tennis Association Tour calendar after Israeli Shahar Peer was denied entry to compete at this week's event, the WTA supremo warned Monday. Shahar Peer told CNN she learned of her visa ban Saturday, just before her scheduled flight to Dubai. Peer was scheduled to fly into the United Arab Emirates on Sunday, but was informed Saturday night by telephone that she would not be granted a visa. WTA Chairman and CEO Larry Scott said the Sony Ericsson WTA Tour ""will review appropriate future actions with regard to the future of the Dubai tournament."" Scott added: ""The Sony Ericsson WTA Tour believes very strongly, and has a clear rule and policy, that no host country should deny a player the right to compete at a tournament for which she has qualified by ranking."" Peer, who had just finished playing in the Pattaya Open in Thailand, where she reached the semifinal, said she is ""very, very disappointed"" to have been denied the opportunity to play in Dubai. ""They really stopped my momentum because now I'm not going to play for two weeks and because they waited for the last minute I couldn't go to another tournament either,"" Peer said from Tel Aviv. ""So it's very disappointing, and I think it's not fair."" Watch Peer describe her disappointment » Scott, meanwhile, confirmed: ""Following various consultations, the Tour has decided to allow the tournament to continue to be played this week, pending further review by the Tour's Board of Directors. ""Ms. Peer and her family are obviously extremely upset and disappointed by the decision of the UAE and its impact on her personally and professionally, and the Tour is reviewing appropriate remedies for Ms. Peer."" Scott said Peer's visa refusal has precedence: Last year an Israeli men's doubles team was denied entry to Dubai. He said the Emirate cited security reasons following recent unrest in the region. ""At that time I was in Dubai. I made it clear to the authorities, the representatives of the government, that next year when our top players wanted to play this very prestigious tournament all of them had to be allowed to play,"" Scott said. ""They had a year to work on it and solve it. We've spent time through the year discussing it. We were given assurances that it had gone to the highest levels of government,"" Scott said. ""I was optimistic they would solve it. And we've made crystal clear to the government, to the tournament organizers that there could be grave repercussions not just for tennis in the UAE but sports beyond that.""  Watch CNN's interview with Larry Scott » The Dubai government issued a short statement through the state-owned news agency, saying that Peer was informed while in Thailand that she would not receive a visa. The agency quoted an official source in the organizing committee saying, ""The tournament is sponsored by several national organizations and they all care to be part of a successful tournament, considering the developments that the region had been through."" Earlier an official source who did not want to be named, said, ""We should check what happened in New Zealand, when Peer was playing there with all the demonstrations against Israel during the attacks on Gaza. We have to consider securing the players and the tournament."" In January, a small group of about 20 protestors waved placards and shouted anti-Israel slogans outside the main entrance to the ASB Classic tournament in Auckland. They were moved on before Peer played her match. The Israeli player said she's received phone calls of support from her fellow players. ""'All the players support Shahar,"" world No. 6 Venus Williams told The New York Times, adding, ""We are all athletes, and we stand for tennis."" Peer is uncertain of her next move. She said the last-minute decision had left her at a loose end. She said she was concerned about her points and ranking and may go to the",who warned Dubai tournament could lose place on calendar?,the WTA supremo,"Israeli tennis player back in Tel Aviv after being denied entry for Dubai event .
Shahar Peer told night before tournament she would not be granted visa by UAE .
WTA chief Larry Scott warned Dubai tournament could lose place on calendar .
Scott: ""This runs counter to everything we were promised and is a setback""",
5668,QA,L_STORY,LONG,818,72,8,"Brussels, Belgium (CNN) -- European Union leaders named Belgian Prime Minister Herman Van Rompuy as the first ""president of Europe"" Thursday, edging out former British Prime Minister Tony Blair for a still-vaguely defined job. ""I did not seek this high position, and I didn't take any steps to achieve it,"" Van Rompuy said in accepting the job. ""But tonight, I take on this task with conviction and with enthusiasm."" Van Rompuy, a 62-year-old, soft-spoken fan of Japanese poetry, will become the face of European Union and represent its 27 member nations at summits overseas. His conservative government took office in December 2008. The Belgian is ""well known as a consensus builder,"" said British Prime Minister Gordon Brown, who added the selection was unanimous. And Jose Manuel Barroso, the president of the European Commission -- the executive arm of the EU -- called Van Rompuy's selection ""a tribute to Belgium,"" the EU's host country. "" I think the European Union also expressed its gratitude for the work of Belgium and the constant support that this country at the heart of Europe has given to our common project,"" he said. In his speech, Van Rompuy pledged to lead the EU through a process of ""dialogue, unity and action."" ""A negotiation that ends with a defeated party is never a good negotiation,"" he said. ""As president of the council, I will listen carefully to everyone, and I will make sure that all deliberations turn into results for everyone."" The presidency was created by the European Union's Lisbon Treaty, which came into force this month after years of torturous negotiations. Van Rompuy will serve a two-and-a-half-year term, replacing the six-month presidency of the bloc that rotated among the heads of its member states. But while the EU prides itself on being a club of democracies, the process of choosing its new leader was far from transparent or open. The people of Europe are getting no say, not even through their parliamentarians. Van Rompuy's new job was announced after a closed-door dinner for the EU's heads of state and government. The Belgian defended the process, telling reporters the selection was made by leaders ""who were all democratically chosen."" ""I was chosen on the basis of a treaty,"" he said. ""The treaty stipulates the procedure. The treaty was democratically approved by 27 member states."" The EU leaders also named Catherine Ashton, a British trade commissioner and member of the House of Lords, as the union's High Commissioner -- its equivalent of a foreign minister. Unlike Van Rompuy, who was chosen by leaders of the EU's member states, Ashton must be confirmed by the European Parliament. Blair, who led Britain from 1997 to 2007, is currently the EU's Mideast envoy. He had been the early favorite for the presidency in recent weeks -- but Brown, his successor, realized that he lacked support among key decision-makers for new post, a Brown representative told CNN earlier. According his backers, who at first included French President Nicolas Sarkozy, he was just the sort of world-renowned figure to win attention for the EU and enable it to exercise its weight in world affairs. One Indian official told CNN before the announcement, ""If the EU chooses as its worldwide representative the prime minister of Belgium or Luxembourg, I am not sure our leaders will have the time to meet him."" But others were soon arguing that Blair's support for the U.S.-led invasion of Iraq and his close alliance with former U.S. President George W. Bush made him a divisive figure in Europe. And as the one man who might have been able to take Britain into the European single currency, he had not even attempted to do so while he was Britain's prime minister. Public backing from Italy's Silvio Berlusconi, a joke figure to much of Europe and another Bush ally, did not help. Brown had realized earlier that Blair did not have enough support",What reason did UK PM give for Tony Blair being ruled out as successor?,he lacked support among key decision-makers,"Belgian PM Herman Van Rompuy appointed first ""president of Europe,"" British PM Gordon Brown says .
Tony Blair ruled out after his successor as UK PM realized Blair had insufficient support .
President of EC will be first permanent chief of the European Council of Ministers .
Selection conducted by heads of state and government, not by Europe's parliamentarians .",
8861,QA,L_STORY,SHORT,795,48,2,"Port-au-Prince, Haiti (CNN) -- Dr. Roberto Feliz and Dr. Hiba Georges were quickly jolted from the most modern of medical care in Boston, Massachusetts, to the most rudimentary of care when they flew to Haiti last week to work at a hospital housed in two tents run by the University of Miami. 

The doctors, who worked at the Boston Medical Center, quickly learned that when you have no technology -- not even the simplest blood test -- you have to make medical decisions in an entirely different way. 

The first death they witnessed taught them a valuable lesson. 

The patient was a boy who needed his leg amputated or else he would die of either an infection or rhabdomyolysis, a kidney disease that follows injuries where muscles are crushed. 

Find loved ones in Haiti | Share your story 

Feliz, Georges and the other doctors had nowhere to take the boy. Their own hospital had yet to open its operating room, so they spent hours trying to find a hospital that could do surgeries. Their search was in vain. 

Finally, the doctors decided to do the surgery themselves that night by the moonlight under a mango tree. 

""We just sawed his foot off. We didn't have to use anesthesia because he was already unconscious and wasn't feeling a thing,"" Feliz says. 

But they'd waited too long. The boy took his last breath during the surgery. 

""Some of the doctors cried,"" Feliz says. ""I told them, 'There is no crying in medicine.'"" 

As a direct result of the boy's death, a few hours later, at 3 in the morning, the surgeons at the University of Miami hospital decided to build their own operating room. They had no surgical lights, no oxygen, no blood, no ventilators and no monitors. For a tourniquet they used one of the doctor's belts. 

""We'd been waiting to build the operating room until we received better equipment, but after that boy's death we became more aggressive. We said let's do it, because they're going to die anyway,"" Feliz says. 

The doctors continued to learn lessons about what one had called ""civil war medicine"" after the operating room went up. 

At one point, a 16-year-old boy needed an amputation, but the surgeons asked Feliz and Georges to make sure the boy's kidneys were working before they put him through surgery. Without any blood tests to assess kidney function, the only thing they could look for was urine as a sign that his kidneys were working. 

""We tried to see if we could get some urine going, but there was not a drop. We filled him with fluids and gave him Lasix, a diuretic, to get him to pee, but nothing,"" Feliz says. 

The boy died as the doctors were treating him. 

""I saw a lot of deaths there, but this one hit me the hardest,"" he says. ""I texted my wife back at home, 'I've had a bad day.'"" 

After that boy's death, surgeons were quicker to give permission to amputate, Feliz says. 

Feliz says if there's any silver lining to practicing such rudimentary medicine, it's that it made him a more humble doctor. 

""Back in Boston, I'm a hot shot. The nurses have to respect me,"" Feliz says. ""Here, I'm just a worker bee. I cleaned the OR floor after surgery. I carried dead bodies down the street. I was in traffic carrying dead bodies. That makes you human. I came here a very fancy doctor, and I'm leaving here as a humble man.""",what is causing surgeons to amputate more quickly?,no technology,"Doctors arriving in Haiti learn there is no technology, no basic equipment .
Doctors created operating room with no surgical lights, oxygen, blood or ventilators .
After witnessing death of children, surgeons quicker to give permission to amputate .",
4722,QA,L_STORY,MID,923,58,3,"(InStyle) -- After years in the bronze age, when sun-kissed cheeks and gloss reigned supreme, fall's return to glamour means that lipstick is making a major comeback. Lipstick outsold gloss by $76 million last year, and beauty companies are racing to launch new formulas that are more wearable than ever.

So pucker up. We'll show you how to apply lipstick perfectly, along with the most flattering shades for day and night.

For foolproof application, stick with sheer, subdued shades in the morning and save deep, bold colors (which require more time and precision) for night.

Daytime equation

1. Condition and protect with a balm that contains sunscreen, like Softlips Raspberry with Green Tea SPF 20. ""Dab some on immediately after getting out of the shower, when your lips are still a little moist,"" suggests Hollywood pro Kara Yoshimoto Bua. The smoother your lips, the more perfect your lipstick will look.

2. Choose a soft shade such as rose or nude that you can apply straight from the tube. A hydrating formula ensures a smooth coat of color. Try Neutrogena Moistureshine Soothing Lipsheers in Fresh Rose.

3. Blot, reapply and blot again to remove excess oils and create a stain, says Bua. ""The color looks more natural and lasts longer."" Instead of tissues, use lint-free blotting papers, like Boscia Fresh Blotting Linens ($10).

Nighttime equation

1. Exfoliate before applying a bold hue like red or burgundy. Sally Hansen Gentle Peel for Rough Lips ($10; at drugstores) uses fruit enzymes to remove dry patches.

2. Create a base with a gel-based primer that fills in fine lines around the mouth and helps lipstick go on more smoothly. One to try: Olay Regenerist lip treatment ($19; at drugstores).

3. Define the borders of your mouth with a pencil to prevent color from bleeding, says Robin Fredriksz, who gave Barrymore her deep fuchsia lip. To avoid an unnaturally dark outline, use a shade that's lighter than your lipstick, like Revlon Colorstay lip liner in Plum ($8; at drugstores).

4. Brush on color for more control. Try: Shu Uemura Kolinsky Portable Extra lipbrush ($35) with Isadora Perfect Moisture lipstick in Bordeaux Red ($11).

Makeup artists' favorites

Just like us, cosmetics pros use the same lipsticks again and again. From the just right daytime rose to the classic evening red, here are some of their all-time go-to picks for day and night.

Carmindy's neutral picks for day are designed to ""enhance your natural lip color."" For night she recommends dark berry or true red for all skin tones. Her clients: Heidi Klum and Jamie-Lynn Sigler.

Day shades: Benefit Silky Finish in Candy Store, $16; Givenchy Rouge Interdit in Secret Pink, $26.

Night colors: Nars in Scarlet Empress, $23; Revlon Super Lustrous in Love That Red, $8; at drugstores.

AJ Crimson likes a subtle pink or sheer beige for all skin tones during the day. For night he recommends bright red for fair complexions and a deep purple for darker ones. His clients: Missy Elliot and Amerie.

Day shades: Chanel Rouge Hydrabase in Pink Sugar, $25; Laura Mercier in Candy Pink, ($22).

Night colors: Maybelline Moisture Extreme in Royal Red, $7; at drugstores; MAC in Cyber, ($14).

Melissa Silver uses fuchsia on cool skin tones and peachy nude on warm ones for day. For night, she says, ""anyone can wear plum or sheer red."" Her clients: Renée Zellweger and Cindy Crawford.

Day shades: Clinique Colour Surge Butter Shine in Fresh Watermelon, $14; Lancôme Le Rouge Absolu in Nectariche, $25.

Night colors: MAC in Spice It Up!, $14; Sonia Kashuk in Sheer Cherry Blossom, $8. E-mail to a friend

Get a FREE TRIAL issue of",What should be done  before applying a bold hue?,Exfoliate,"Gloss taking backseat to bold colors in lipsticks .
Exfoliate lips before applying a bold hue .
Melissa Silver: ""Anyone can wear plum or sheer red"" at night .
AJ Crimson likes subtle pink or sheer beige for all skin tones for day .",
8015,QA,S_STORY,MID,319,60,2,"MILAN, Italy -- European Super Cup winners Milan were brought back down to earth at the San Siro on Monday, as Fiorentina held them to a 1-1 draw in Serie A. Kaka (right) wheels away in celebration after scoring his penalty against Fiorentina. Fiorentina striker Adrian Mutu earned the visitors a point with a 56th-minute header after Milan playmaker Kaka had scored from the penalty spot in the 27th minute. Milan, who beat Genoa 3-0 in their opening league game, join Fiorentina as one of seven teams with four points in the league table. Mutu scored against the run of play from Mario Alberto Santana's cross. Earlier, Fiorentina defender Dario Dainelli had conceded a penalty when he tripped Massimo Ambrosini in the area. Filippo Inzaghi wasted a golden chance to win the match in the 71st minute when Kaka slid the ball across the front of Fiorentina's goal. However, the Italy forward somehow managed to miss the ball and an open net. Fiorentina could have won it late on but midfielder Zdravko Kuzmanovic hit the post. ""I am always angry when we don't get the maximum points, but in this case we did everything we possibly could,"" said Milan coach Carlo Ancelotti. ""We tried to win and ran quite a few risks, but so soon after our last game it was understandable we had some difficulties.""  E-mail to a friend",Who was the super cup winners?,Milan,"Super Cup winners AC Milan are held to a 1-1 home draw by Fiorentina .
Brazilian Kaka gave Milan the lead with a penalty after a foul on Ambrosini .
Adrian Mutu equalised for Fiorentina with a header from Santana's cross .",
